DATE,END_MV,INCOME,GAIN_LOSS,PORTFOLIO_CODE,PORTFOLIO_NAME,PERIOD_ID,CALENDAR_MONTH,FROM_DATE,THRU_DATE,PERIOD_TYPE,PERIOD_SEQ_IN_MONTH,PERIODS_IN_MONTH,SECURITY_ID,TICKER,SECURITY_NAME,BEGIN_WEIGHT,BEGIN_MV,SEC_RETURN,CONTRIBUTION,INDUSTRY_CODE,SECTOR_CODE,COUNTRY_CODE,ASSET_CLASS_CODE,CURRENCY_CODE,USER_CLASS_1_CODE,USER_CLASS_2_CODE,USER_CLASS_3_CODE
2024-12-31,137657.59,,,PORT_LARGE,Large Demo Portfolio,P021,2024-12,2024-12-21,2024-12-31,SUBPERIOD,3,3,L036,L036,Synthetic Security L036,0.0058980034,135472.56,0.0161289396,0.0000951285,INSR,FIN,CH,EQ,CHF,VAL,IDX,C
2024-12-31,262237.39,,,PORT_LARGE,Large Demo Portfolio,P021,2024-12,2024-12-21,2024-12-31,SUBPERIOD,3,3,L037,L037,Synthetic Security L037,0.0110903322,254736.32,0.0294464373,0.0003265708,RETL,CONS,US,EQ,USD,GRW,INT,A
2024-12-31,103235.16,,,PORT_LARGE,Large Demo Portfolio,P021,2024-12,2024-12-21,2024-12-31,SUBPERIOD,3,3,L038,L038,Synthetic Security L038,0.0045174506,103762.33,-0.0050805552,-0.0000229512,AUTO,CONS,CA,EQ,CAD,INC,EXT,B
2024-12-31,239592.17,,,PORT_LARGE,Large Demo Portfolio,P021,2024-12,2024-12-21,2024-12-31,SUBPERIOD,3,3,L039,L039,Synthetic Security L039,0.0112245439,257819.05,-0.0706964168,-0.0007935350,MACH,INDU,GB,EQ,GBP,CORE,IDX,C
2024-12-31,239659.73,,,PORT_LARGE,Large Demo Portfolio,P021,2024-12,2024-12-21,2024-12-31,SUBPERIOD,3,3,L040,L040,Synthetic Security L040,0.0098268992,225716.24,0.0617744115,0.0006070509,TRAN,INDU,JP,EQ,JPY,VAL,INT,A
2024-12-31,138551.79,,,PORT_LARGE,Large Demo Portfolio,P021,2024-12,2024-12-21,2024-12-31,SUBPERIOD,3,3,L041,L041,Synthetic Security L041,0.0065405781,150232.00,-0.0777477916,-0.0005085155,OILG,ENER,DE,EQ,EUR,GRW,EXT,B
2024-12-31,82516.44,,,PORT_LARGE,Large Demo Portfolio,P021,2024-12,2024-12-21,2024-12-31,SUBPERIOD,3,3,L042,L042,Synthetic Security L042,0.0038285002,87937.68,-0.0616485849,-0.0002360216,POWR,UTIL,FR,EQ,EUR,INC,IDX,C
2024-12-31,77827.21,,,PORT_LARGE,Large Demo Portfolio,P021,2024-12,2024-12-21,2024-12-31,SUBPERIOD,3,3,L043,L043,Synthetic Security L043,0.0033187908,76230.05,0.0209519573,0.0000695352,SOFT,TECH,CH,EQ,CHF,CORE,INT,A
2024-12-31,278931.09,,,PORT_LARGE,Large Demo Portfolio,P021,2024-12,2024-12-21,2024-12-31,SUBPERIOD,3,3,L044,L044,Synthetic Security L044,0.0128746781,295721.35,-0.0567773115,-0.0007309896,SEMI,TECH,US,EQ,USD,VAL,EXT,B
2024-12-31,159425.78,,,PORT_LARGE,Large Demo Portfolio,P021,2024-12,2024-12-21,2024-12-31,SUBPERIOD,3,3,L045,L045,Synthetic Security L045,0.0073303748,168373.01,-0.0531393337,-0.0003895312,PHAR,HLTH,CA,ETF,CAD,GRW,IDX,C
2024-12-31,294737.42,,,PORT_LARGE,Large Demo Portfolio,P021,2024-12,2024-12-21,2024-12-31,SUBPERIOD,3,3,L046,L046,Synthetic Security L046,0.0125637003,288578.43,0.0213425099,0.0002681409,MEDD,HLTH,GB,EQ,GBP,INC,INT,A
2024-12-31,311722.32,,,PORT_LARGE,Large Demo Portfolio,P021,2024-12,2024-12-21,2024-12-31,SUBPERIOD,3,3,L047,L047,Synthetic Security L047,0.0125702924,288729.85,0.0796331441,0.0010010119,BANK,FIN,JP,EQ,JPY,CORE,EXT,B
2024-12-31,214658.33,,,PORT_LARGE,Large Demo Portfolio,P021,2024-12,2024-12-21,2024-12-31,SUBPERIOD,3,3,L048,L048,Synthetic Security L048,0.0097037094,222886.67,-0.0369171244,-0.0003582330,INSR,FIN,DE,EQ,EUR,VAL,IDX,C
2024-12-31,186427.49,,,PORT_LARGE,Large Demo Portfolio,P021,2024-12,2024-12-21,2024-12-31,SUBPERIOD,3,3,L049,L049,Synthetic Security L049,0.0082432744,189341.61,-0.0153908105,-0.0001268707,RETL,CONS,FR,EQ,EUR,GRW,INT,A
2024-12-31,261873.01,,,PORT_LARGE,Large Demo Portfolio,P021,2024-12,2024-12-21,2024-12-31,SUBPERIOD,3,3,L050,L050,Synthetic Security L050,0.0112726371,258923.72,0.0113905909,0.0001284020,AUTO,CONS,CH,EQ,CHF,INC,EXT,B
2024-12-31,245285.80,,,PORT_LARGE,Large Demo Portfolio,P021,2024-12,2024-12-21,2024-12-31,SUBPERIOD,3,3,L051,L051,Synthetic Security L051,0.0111819652,256841.05,-0.0449898785,-0.0005030753,MACH,INDU,US,EQ,USD,CORE,IDX,C
2024-12-31,137368.27,,,PORT_LARGE,Large Demo Portfolio,P021,2024-12,2024-12-21,2024-12-31,SUBPERIOD,3,3,L052,L052,Synthetic Security L052,0.0055724578,127995.03,0.0732312710,0.0004080782,TRAN,INDU,CA,EQ,CAD,VAL,INT,A
2024-12-31,362721.29,,,PORT_LARGE,Large Demo Portfolio,P021,2024-12,2024-12-21,2024-12-31,SUBPERIOD,3,3,L053,L053,Synthetic Security L053,0.0152004102,349141.61,0.0388944602,0.0005912117,OILG,ENER,GB,EQ,GBP,GRW,EXT,B
2024-12-31,247977.72,,,PORT_LARGE,Large Demo Portfolio,P021,2024-12,2024-12-21,2024-12-31,SUBPERIOD,3,3,L054,L054,Synthetic Security L054,0.0105472730,242262.67,0.0235903320,0.0002488137,POWR,UTIL,JP,EQ,JPY,INC,IDX,C
2024-12-31,271048.15,,,PORT_LARGE,Large Demo Portfolio,P021,2024-12,2024-12-21,2024-12-31,SUBPERIOD,3,3,L055,L055,Synthetic Security L055,0.0127920757,293824.04,-0.0775153944,-0.0009915828,SOFT,TECH,DE,CASH,EUR,CORE,INT,A
2024-12-31,329650.10,,,PORT_LARGE,Large Demo Portfolio,P021,2024-12,2024-12-21,2024-12-31,SUBPERIOD,3,3,L056,L056,Synthetic Security L056,0.0147767690,339410.90,-0.0287580834,-0.0004249516,SEMI,TECH,FR,EQ,EUR,VAL,EXT,B
2024-12-31,96623.81,,,PORT_LARGE,Large Demo Portfolio,P021,2024-12,2024-12-21,2024-12-31,SUBPERIOD,3,3,L057,L057,Synthetic Security L057,0.0041432280,95166.73,0.0153108164,0.0000634362,PHAR,HLTH,CH,EQ,CHF,GRW,IDX,C
2024-12-31,215922.31,,,PORT_LARGE,Large Demo Portfolio,P021,2024-12,2024-12-21,2024-12-31,SUBPERIOD,3,3,L058,L058,Synthetic Security L058,0.0101027615,232052.58,-0.0695112876,-0.0007022560,MEDD,HLTH,US,EQ,USD,INC,INT,A
2024-12-31,82789.64,,,PORT_LARGE,Large Demo Portfolio,P021,2024-12,2024-12-21,2024-12-31,SUBPERIOD,3,3,L059,L059,Synthetic Security L059,0.0037892264,87035.59,-0.0487839758,-0.0001848535,BANK,FIN,CA,EQ,CAD,CORE,EXT,B
2024-12-31,320700.93,,,PORT_LARGE,Large Demo Portfolio,P021,2024-12,2024-12-21,2024-12-31,SUBPERIOD,3,3,L060,L060,Synthetic Security L060,0.0137905956,316759.27,0.0124437221,0.0001716063,INSR,FIN,GB,EQ,GBP,VAL,IDX,C
2024-12-31,142029.95,,,PORT_LARGE,Large Demo Portfolio,P021,2024-12,2024-12-21,2024-12-31,SUBPERIOD,3,3,L061,L061,Synthetic Security L061,0.0064943377,149169.89,-0.0478644874,-0.0003108481,RETL,CONS,JP,EQ,JPY,GRW,INT,A
2024-12-31,130479.65,,,PORT_LARGE,Large Demo Portfolio,P021,2024-12,2024-12-21,2024-12-31,SUBPERIOD,3,3,L062,L062,Synthetic Security L062,0.0055626876,127770.61,0.0212023353,0.0001179420,AUTO,CONS,DE,EQ,EUR,INC,EXT,B
2024-12-31,149919.43,,,PORT_LARGE,Large Demo Portfolio,P021,2024-12,2024-12-21,2024-12-31,SUBPERIOD,3,3,L063,L063,Synthetic Security L063,0.0063058663,144840.85,0.0350631437,0.0002211035,MACH,INDU,FR,EQ,EUR,CORE,IDX,C
2024-12-31,88390.70,,,PORT_LARGE,Large Demo Portfolio,P021,2024-12,2024-12-21,2024-12-31,SUBPERIOD,3,3,L064,L064,Synthetic Security L064,0.0039254162,90163.76,-0.0196648949,-0.0000771929,TRAN,INDU,CH,EQ,CHF,VAL,INT,A
2024-12-31,88976.49,,,PORT_LARGE,Large Demo Portfolio,P021,2024-12,2024-12-21,2024-12-31,SUBPERIOD,3,3,L065,L065,Synthetic Security L065,0.0035566544,81693.59,0.0891490250,0.0003170723,OILG,ENER,US,EQ,USD,GRW,EXT,B
2024-12-31,228354.75,,,PORT_LARGE,Large Demo Portfolio,P021,2024-12,2024-12-21,2024-12-31,SUBPERIOD,3,3,L066,L066,Synthetic Security L066,0.0099724012,229058.31,-0.0030715239,-0.0000306305,POWR,UTIL,CA,EQ,CAD,INC,IDX,C
2024-12-31,102908.59,,,PORT_LARGE,Large Demo Portfolio,P021,2024-12,2024-12-21,2024-12-31,SUBPERIOD,3,3,L067,L067,Synthetic Security L067,0.0042819944,98354.09,0.0463072254,0.0001982873,SOFT,TECH,GB,EQ,GBP,CORE,INT,A
2024-12-31,194387.56,,,PORT_LARGE,Large Demo Portfolio,P021,2024-12,2024-12-21,2024-12-31,SUBPERIOD,3,3,L068,L068,Synthetic Security L068,0.0082761874,190097.59,0.0225671817,0.0001867702,SEMI,TECH,JP,EQ,JPY,VAL,EXT,B
2024-12-31,207603.04,,,PORT_LARGE,Large Demo Portfolio,P021,2024-12,2024-12-21,2024-12-31,SUBPERIOD,3,3,L069,L069,Synthetic Security L069,0.0089016914,204464.94,0.0153478769,0.0001366221,PHAR,HLTH,DE,EQ,EUR,GRW,IDX,C
2024-12-31,281141.52,,,PORT_LARGE,Large Demo Portfolio,P021,2024-12,2024-12-21,2024-12-31,SUBPERIOD,3,3,L070,L070,Synthetic Security L070,0.0132810206,305054.73,-0.0783898738,-0.0010410975,MEDD,HLTH,FR,ETF,EUR,INC,INT,A
2024-12-31,421829.60,,,PORT_LARGE,Large Demo Portfolio,P021,2024-12,2024-12-21,2024-12-31,SUBPERIOD,3,3,L071,L071,Synthetic Security L071,0.0170454930,391521.73,0.0774104290,0.0013194989,BANK,FIN,CH,EQ,CHF,CORE,EXT,B
2024-12-31,188658.21,,,PORT_LARGE,Large Demo Portfolio,P021,2024-12,2024-12-21,2024-12-31,SUBPERIOD,3,3,L072,L072,Synthetic Security L072,0.0083571394,191957.00,-0.0171850233,-0.0001436176,INSR,FIN,US,EQ,USD,VAL,IDX,C
2024-12-31,217770.97,,,PORT_LARGE,Large Demo Portfolio,P021,2024-12,2024-12-21,2024-12-31,SUBPERIOD,3,3,L073,L073,Synthetic Security L073,0.0100275056,230324.01,-0.0545016773,-0.0005465159,RETL,CONS,CA,EQ,CAD,GRW,INT,A
2024-12-31,147889.84,,,PORT_LARGE,Large Demo Portfolio,P021,2024-12,2024-12-21,2024-12-31,SUBPERIOD,3,3,L074,L074,Synthetic Security L074,0.0068065005,156340.03,-0.0540500404,-0.0003678916,AUTO,CONS,GB,EQ,GBP,INC,EXT,B
2024-12-31,219518.79,,,PORT_LARGE,Large Demo Portfolio,P021,2024-12,2024-12-21,2024-12-31,SUBPERIOD,3,3,L075,L075,Synthetic Security L075,0.0090794161,208547.13,0.0526099569,0.0004776677,MACH,INDU,JP,FI,JPY,CORE,IDX,C
2024-12-31,402321.26,,,PORT_LARGE,Large Demo Portfolio,P021,2024-12,2024-12-21,2024-12-31,SUBPERIOD,3,3,L076,L076,Synthetic Security L076,0.0176057492,404390.38,-0.0051166339,-0.0000900822,TRAN,INDU,DE,EQ,EUR,VAL,INT,A
2024-12-31,285493.94,,,PORT_LARGE,Large Demo Portfolio,P021,2024-12,2024-12-21,2024-12-31,SUBPERIOD,3,3,L077,L077,Synthetic Security L077,0.0120716012,277275.30,0.0296407003,0.0003578107,OILG,ENER,FR,EQ,EUR,GRW,EXT,B
2024-12-31,385979.88,,,PORT_LARGE,Large Demo Portfolio,P021,2024-12,2024-12-21,2024-12-31,SUBPERIOD,3,3,L078,L078,Synthetic Security L078,0.0154480615,354829.97,0.0877882655,0.0013561585,POWR,UTIL,CH,EQ,CHF,INC,IDX,C
2024-12-31,402607.14,,,PORT_LARGE,Large Demo Portfolio,P021,2024-12,2024-12-21,2024-12-31,SUBPERIOD,3,3,L079,L079,Synthetic Security L079,0.0186538094,428463.51,-0.0603467201,-0.0011256962,SOFT,TECH,US,EQ,USD,CORE,INT,A
2024-12-31,294564.05,,,PORT_LARGE,Large Demo Portfolio,P021,2024-12,2024-12-21,2024-12-31,SUBPERIOD,3,3,L080,L080,Synthetic Security L080,0.0119015643,273369.69,0.0775300340,0.0009227287,SEMI,TECH,CA,EQ,CAD,VAL,EXT,B
2024-12-31,437272.01,,,PORT_LARGE,Large Demo Portfolio,P021,2024-12,2024-12-21,2024-12-31,SUBPERIOD,3,3,L081,L081,Synthetic Security L081,0.0188264807,432429.64,0.0111980734,0.0002108203,PHAR,HLTH,GB,EQ,GBP,GRW,IDX,C
2024-12-31,321806.58,,,PORT_LARGE,Large Demo Portfolio,P021,2024-12,2024-12-21,2024-12-31,SUBPERIOD,3,3,L082,L082,Synthetic Security L082,0.0136356485,313200.25,0.0274786608,0.0003746894,MEDD,HLTH,JP,EQ,JPY,INC,INT,A
2024-12-31,93390.91,,,PORT_LARGE,Large Demo Portfolio,P021,2024-12,2024-12-21,2024-12-31,SUBPERIOD,3,3,L083,L083,Synthetic Security L083,0.0037485487,86101.25,0.0846638496,0.0003173666,BANK,FIN,DE,EQ,EUR,CORE,EXT,B
2024-12-31,105738.55,,,PORT_LARGE,Large Demo Portfolio,P021,2024-12,2024-12-21,2024-12-31,SUBPERIOD,3,3,L084,L084,Synthetic Security L084,0.0047051809,108074.35,-0.0216128899,-0.0001016926,INSR,FIN,FR,EQ,EUR,VAL,IDX,C
2024-12-31,327287.43,,,PORT_LARGE,Large Demo Portfolio,P021,2024-12,2024-12-21,2024-12-31,SUBPERIOD,3,3,L085,L085,Synthetic Security L085,0.0132716163,304838.72,0.0736412719,0.0009773387,RETL,CONS,CH,EQ,CHF,GRW,INT,A
2024-12-31,233545.09,,,PORT_LARGE,Large Demo Portfolio,P021,2024-12,2024-12-21,2024-12-31,SUBPERIOD,3,3,L086,L086,Synthetic Security L086,0.0095060191,218345.87,0.0696107530,0.0006617211,AUTO,CONS,US,EQ,USD,INC,EXT,B
2024-12-31,270517.71,,,PORT_LARGE,Large Demo Portfolio,P021,2024-12,2024-12-21,2024-12-31,SUBPERIOD,3,3,L087,L087,Synthetic Security L087,0.0119629142,274778.85,-0.0155075148,-0.0001855151,MACH,INDU,CA,EQ,CAD,CORE,IDX,C
2024-12-31,303768.24,,,PORT_LARGE,Large Demo Portfolio,P021,2024-12,2024-12-21,2024-12-31,SUBPERIOD,3,3,L088,L088,Synthetic Security L088,0.0126135715,289723.94,0.0484747886,0.0006114402,TRAN,INDU,GB,EQ,GBP,VAL,INT,A
2024-12-31,324188.18,,,PORT_LARGE,Large Demo Portfolio,P021,2024-12,2024-12-21,2024-12-31,SUBPERIOD,3,3,L089,L089,Synthetic Security L089,0.0136735288,314070.33,0.0322152235,0.0004404958,OILG,ENER,JP,EQ,JPY,GRW,EXT,B
2024-12-31,186803.45,,,PORT_LARGE,Large Demo Portfolio,P021,2024-12,2024-12-21,2024-12-31,SUBPERIOD,3,3,L090,L090,Synthetic Security L090,0.0079091566,181667.18,0.0282729363,0.0002236151,POWR,UTIL,DE,EQ,EUR,INC,IDX,C
2024-12-31,264633.35,,,PORT_LARGE,Large Demo Portfolio,P021,2024-12,2024-12-21,2024-12-31,SUBPERIOD,3,3,L091,L091,Synthetic Security L091,0.0124043661,284918.65,-0.0711968098,-0.0008831513,SOFT,TECH,FR,EQ,EUR,CORE,INT,A
2024-12-31,139869.36,,,PORT_LARGE,Large Demo Portfolio,P021,2024-12,2024-12-21,2024-12-31,SUBPERIOD,3,3,L092,L092,Synthetic Security L092,0.0065042863,149398.40,-0.0637827528,-0.0004148613,SEMI,TECH,CH,EQ,CHF,VAL,EXT,B
2024-12-31,189096.58,,,PORT_LARGE,Large Demo Portfolio,P021,2024-12,2024-12-21,2024-12-31,SUBPERIOD,3,3,L093,L093,Synthetic Security L093,0.0084405537,193872.96,-0.0246366587,-0.0002079470,PHAR,HLTH,US,EQ,USD,GRW,IDX,C
2024-12-31,219116.99,,,PORT_LARGE,Large Demo Portfolio,P021,2024-12,2024-12-21,2024-12-31,SUBPERIOD,3,3,L094,L094,Synthetic Security L094,0.0088561596,203419.10,0.0771701681,0.0006834313,MEDD,HLTH,CA,EQ,CAD,INC,INT,A
2024-12-31,361278.92,,,PORT_LARGE,Large Demo Portfolio,P021,2024-12,2024-12-21,2024-12-31,SUBPERIOD,3,3,L095,L095,Synthetic Security L095,0.0152463586,350197.01,0.0316447890,0.0004824678,BANK,FIN,GB,ETF,GBP,CORE,EXT,B
2024-12-31,373108.56,,,PORT_LARGE,Large Demo Portfolio,P021,2024-12,2024-12-21,2024-12-31,SUBPERIOD,3,3,L096,L096,Synthetic Security L096,0.0153940836,353590.14,0.0552006871,0.0008497640,INSR,FIN,JP,EQ,JPY,VAL,IDX,C
2024-12-31,99582.64,,,PORT_LARGE,Large Demo Portfolio,P021,2024-12,2024-12-21,2024-12-31,SUBPERIOD,3,3,L097,L097,Synthetic Security L097,0.0043167557,99152.52,0.0043378969,0.0000187256,RETL,CONS,DE,EQ,EUR,GRW,INT,A
2024-12-31,251754.54,,,PORT_LARGE,Large Demo Portfolio,P021,2024-12,2024-12-21,2024-12-31,SUBPERIOD,3,3,L098,L098,Synthetic Security L098,0.0107431858,246762.63,0.0202295797,0.0002173301,AUTO,CONS,FR,EQ,EUR,INC,EXT,B
2024-12-31,164776.62,,,PORT_LARGE,Large Demo Portfolio,P021,2024-12,2024-12-21,2024-12-31,SUBPERIOD,3,3,L099,L099,Synthetic Security L099,0.0070603433,162170.60,0.0160696466,0.0001134572,MACH,INDU,CH,EQ,CHF,CORE,IDX,C
2024-12-31,93350.67,,,PORT_LARGE,Large Demo Portfolio,P021,2024-12,2024-12-21,2024-12-31,SUBPERIOD,3,3,L100,L100,Synthetic Security L100,0.0038512579,88460.40,0.0552820083,0.0002129053,TRAN,INDU,US,EQ,USD,VAL,INT,A
2025-01-31,563464.46,,,PORT_LARGE,Large Demo Portfolio,P022,2025-01,2025-01-01,2025-01-31,MONTHLY,1,1,L001,L001,Synthetic Security L001,0.0114809054,551470.92,0.0217482794,0.0002496899,RETL,CONS,CH,EQ,CHF,GRW,INT,A
2025-01-31,521129.32,,,PORT_LARGE,Large Demo Portfolio,P022,2025-01,2025-01-01,2025-01-31,MONTHLY,1,1,L002,L002,Synthetic Security L002,0.0099780129,479281.36,0.0873139889,0.0008712201,AUTO,CONS,US,EQ,USD,INC,EXT,B
2025-01-31,370162.82,,,PORT_LARGE,Large Demo Portfolio,P022,2025-01,2025-01-01,2025-01-31,MONTHLY,1,1,L003,L003,Synthetic Security L003,0.0077546657,372485.66,-0.0062360472,-0.0000483585,MACH,INDU,CA,EQ,CAD,CORE,IDX,C
2025-01-31,537281.62,,,PORT_LARGE,Large Demo Portfolio,P022,2025-01,2025-01-01,2025-01-31,MONTHLY,1,1,L004,L004,Synthetic Security L004,0.0105135453,505004.99,0.0639134917,0.0006719574,TRAN,INDU,GB,EQ,GBP,VAL,INT,A
2025-01-31,168763.12,,,PORT_LARGE,Large Demo Portfolio,P022,2025-01,2025-01-01,2025-01-31,MONTHLY,1,1,L005,L005,Synthetic Security L005,0.0037807112,181601.73,-0.0706964939,-0.0002672830,OILG,ENER,JP,EQ,JPY,GRW,EXT,B
2025-01-31,791218.42,,,PORT_LARGE,Large Demo Portfolio,P022,2025-01,2025-01-01,2025-01-31,MONTHLY,1,1,L006,L006,Synthetic Security L006,0.0153010831,734968.37,0.0765339734,0.0011710527,POWR,UTIL,DE,EQ,EUR,INC,IDX,C
2025-01-31,551936.15,,,PORT_LARGE,Large Demo Portfolio,P022,2025-01,2025-01-01,2025-01-31,MONTHLY,1,1,L007,L007,Synthetic Security L007,0.0105463693,506581.65,0.0895304892,0.0009442216,SOFT,TECH,FR,EQ,EUR,CORE,INT,A
2025-01-31,327685.40,,,PORT_LARGE,Large Demo Portfolio,P022,2025-01,2025-01-01,2025-01-31,MONTHLY,1,1,L008,L008,Synthetic Security L008,0.0073031201,350796.23,-0.0658810656,-0.0004811373,SEMI,TECH,CH,EQ,CHF,VAL,EXT,B
2025-01-31,220023.15,,,PORT_LARGE,Large Demo Portfolio,P022,2025-01,2025-01-01,2025-01-31,MONTHLY,1,1,L009,L009,Synthetic Security L009,0.0044639411,214419.82,0.0261325207,0.0001166540,PHAR,HLTH,US,EQ,USD,GRW,IDX,C
2025-01-31,535661.05,,,PORT_LARGE,Large Demo Portfolio,P022,2025-01,2025-01-01,2025-01-31,MONTHLY,1,1,L010,L010,Synthetic Security L010,0.0108373469,520558.39,0.0290124273,0.0003144177,MEDD,HLTH,CA,EQ,CAD,INC,INT,A
2025-01-31,689273.14,,,PORT_LARGE,Large Demo Portfolio,P022,2025-01,2025-01-01,2025-01-31,MONTHLY,1,1,L011,L011,Synthetic Security L011,0.0136072558,653607.50,0.0545673716,0.0007425122,BANK,FIN,GB,EQ,GBP,CORE,EXT,B
2025-01-31,637882.52,,,PORT_LARGE,Large Demo Portfolio,P022,2025-01,2025-01-01,2025-01-31,MONTHLY,1,1,L012,L012,Synthetic Security L012,0.0131224002,630318.07,0.0120010123,0.0001574821,INSR,FIN,JP,EQ,JPY,VAL,IDX,C
2025-01-31,222684.50,,,PORT_LARGE,Large Demo Portfolio,P022,2025-01,2025-01-01,2025-01-31,MONTHLY,1,1,L013,L013,Synthetic Security L013,0.0045369872,217928.50,0.0218236652,0.0000990137,RETL,CONS,DE,EQ,EUR,GRW,INT,A
2025-01-31,387993.07,,,PORT_LARGE,Large Demo Portfolio,P022,2025-01,2025-01-01,2025-01-31,MONTHLY,1,1,L014,L014,Synthetic Security L014,0.0075103901,360752.19,0.0755113385,0.0005671196,AUTO,CONS,FR,EQ,EUR,INC,EXT,B
2025-01-31,254317.27,,,PORT_LARGE,Large Demo Portfolio,P022,2025-01,2025-01-01,2025-01-31,MONTHLY,1,1,L015,L015,Synthetic Security L015,0.0054341125,261020.79,-0.0256819533,-0.0001395586,MACH,INDU,CH,EQ,CHF,CORE,IDX,C
2025-01-31,509790.18,,,PORT_LARGE,Large Demo Portfolio,P022,2025-01,2025-01-01,2025-01-31,MONTHLY,1,1,L016,L016,Synthetic Security L016,0.0111297211,534602.22,-0.0464121593,-0.0005165544,TRAN,INDU,US,EQ,USD,VAL,INT,A
2025-01-31,228418.75,,,PORT_LARGE,Large Demo Portfolio,P022,2025-01,2025-01-01,2025-01-31,MONTHLY,1,1,L017,L017,Synthetic Security L017,0.0051266856,246253.92,-0.0724259619,-0.0003713051,OILG,ENER,CA,EQ,CAD,GRW,EXT,B
2025-01-31,522143.62,,,PORT_LARGE,Large Demo Portfolio,P022,2025-01,2025-01-01,2025-01-31,MONTHLY,1,1,L018,L018,Synthetic Security L018,0.0105745842,507936.91,0.0279694334,0.0002957651,POWR,UTIL,GB,EQ,GBP,INC,IDX,C
2025-01-31,679867.67,,,PORT_LARGE,Large Demo Portfolio,P022,2025-01,2025-01-01,2025-01-31,MONTHLY,1,1,L019,L019,Synthetic Security L019,0.0130165465,625233.52,0.0873819993,0.0011374119,SOFT,TECH,JP,EQ,JPY,CORE,INT,A
2025-01-31,675327.93,,,PORT_LARGE,Large Demo Portfolio,P022,2025-01,2025-01-01,2025-01-31,MONTHLY,1,1,L020,L020,Synthetic Security L020,0.0147187818,706998.26,-0.0447954804,-0.0006593349,SEMI,TECH,DE,ETF,EUR,VAL,EXT,B
2025-01-31,358972.67,,,PORT_LARGE,Large Demo Portfolio,P022,2025-01,2025-01-01,2025-01-31,MONTHLY,1,1,L021,L021,Synthetic Security L021,0.0070249850,337436.36,0.0638233178,0.0004483578,PHAR,HLTH,FR,EQ,EUR,GRW,IDX,C
2025-01-31,349852.55,,,PORT_LARGE,Large Demo Portfolio,P022,2025-01,2025-01-01,2025-01-31,MONTHLY,1,1,L022,L022,Synthetic Security L022,0.0078674563,377903.41,-0.0742276018,-0.0005839824,MEDD,HLTH,CH,EQ,CHF,INC,INT,A
2025-01-31,619149.04,,,PORT_LARGE,Large Demo Portfolio,P022,2025-01,2025-01-01,2025-01-31,MONTHLY,1,1,L023,L023,Synthetic Security L023,0.0134495462,646032.12,-0.0416126002,-0.0005596706,BANK,FIN,US,EQ,USD,CORE,EXT,B
2025-01-31,811534.03,,,PORT_LARGE,Large Demo Portfolio,P022,2025-01,2025-01-01,2025-01-31,MONTHLY,1,1,L024,L024,Synthetic Security L024,0.0160179079,769400.16,0.0547619821,0.0008771724,INSR,FIN,CA,EQ,CAD,VAL,IDX,C
2025-01-31,419381.41,,,PORT_LARGE,Large Demo Portfolio,P022,2025-01,2025-01-01,2025-01-31,MONTHLY,1,1,L025,L025,Synthetic Security L025,0.0086005330,413115.84,0.0151666160,0.0001304410,RETL,CONS,GB,EQ,GBP,GRW,INT,A
2025-01-31,382512.58,,,PORT_LARGE,Large Demo Portfolio,P022,2025-01,2025-01-01,2025-01-31,MONTHLY,1,1,L026,L026,Synthetic Security L026,0.0075066859,360574.26,0.0608427306,0.0004567273,AUTO,CONS,JP,EQ,JPY,INC,EXT,B
2025-01-31,784083.75,,,PORT_LARGE,Large Demo Portfolio,P022,2025-01,2025-01-01,2025-01-31,MONTHLY,1,1,L027,L027,Synthetic Security L027,0.0151506723,727743.57,0.0774176257,0.0011729291,MACH,INDU,DE,EQ,EUR,CORE,IDX,C
2025-01-31,263082.25,,,PORT_LARGE,Large Demo Portfolio,P022,2025-01,2025-01-01,2025-01-31,MONTHLY,1,1,L028,L028,Synthetic Security L028,0.0052191317,250694.46,0.0494139147,0.0002578977,TRAN,INDU,FR,EQ,EUR,VAL,INT,A
2025-01-31,715480.24,,,PORT_LARGE,Large Demo Portfolio,P022,2025-01,2025-01-01,2025-01-31,MONTHLY,1,1,L029,L029,Synthetic Security L029,0.0149328174,717279.19,-0.0025080190,-0.0000374518,OILG,ENER,CH,EQ,CHF,GRW,EXT,B
2025-01-31,380631.54,,,PORT_LARGE,Large Demo Portfolio,P022,2025-01,2025-01-01,2025-01-31,MONTHLY,1,1,L030,L030,Synthetic Security L030,0.0075275942,361578.56,0.0526938774,0.0003966581,POWR,UTIL,US,EQ,USD,INC,IDX,C
2025-01-31,834225.99,,,PORT_LARGE,Large Demo Portfolio,P022,2025-01,2025-01-01,2025-01-31,MONTHLY,1,1,L031,L031,Synthetic Security L031,0.0164209678,788760.63,0.0576415144,0.0009465295,SOFT,TECH,CA,EQ,CAD,CORE,INT,A
2025-01-31,410579.31,,,PORT_LARGE,Large Demo Portfolio,P022,2025-01,2025-01-01,2025-01-31,MONTHLY,1,1,L032,L032,Synthetic Security L032,0.0087497756,420284.52,-0.0230919991,-0.0002020498,SEMI,TECH,GB,EQ,GBP,VAL,EXT,B
