FROM_DATE,THRU_DATE,PORTFOLIO_CODE,SECURITY_ID,BEGIN_WEIGHT,SEC_RETURN,CONTRIBUTION
2023-03-01,2023-03-31,MEGA_ALPHA,PEP,0.010246127808658,0.057637759611234,0.0005905638515814097
2023-03-01,2023-03-31,MEGA_ALPHA,PFE,0.0097642064703969,0.0056692230786359,0.00005535546466654008
2023-03-01,2023-03-31,MEGA_ALPHA,PG,0.0142307835059319,0.0809101663011016,0.0011514150600599236
2023-03-01,2023-03-31,MEGA_ALPHA,PM,0.0073746091732231,0.0129283632815593,0.00009534162645094791
2023-03-01,2023-03-31,MEGA_ALPHA,PYPL,0.0029774321489008,0.0317934761867568,0.0000946629181237617
2023-03-01,2023-03-31,MEGA_ALPHA,QCOM,0.0062441774177226,0.0390942367325066,0.00024411135016821908
2023-03-01,2023-03-31,MEGA_ALPHA,RTX,0.0069609242717449,-0.0016313274914954,-0.000011355547130715053
2023-03-01,2023-03-31,MEGA_ALPHA,SBUX,0.0053099465739546,0.0199822173404327,0.00010610450650684681
2023-03-01,2023-03-31,MEGA_ALPHA,SCHW,0.0052876655910375,-0.3277720900771602,-0.0017331492024034438
2023-03-01,2023-03-31,MEGA_ALPHA,SO,0.0032999707223916,0.1033936606141243,0.00034119605290750367
2023-03-01,2023-03-31,MEGA_ALPHA,SPG,0.0021211794270959,-0.0691763216906001,-0.0001467353904122688
2023-03-01,2023-03-31,MEGA_ALPHA,T,0.0058980368017074,0.0179800427951832,0.00010604695410226449
2023-03-01,2023-03-31,MEGA_ALPHA,TGT,0.0034304144553958,-0.0170326603099822,-0.00005842908414120925
2023-03-01,2023-03-31,MEGA_ALPHA,TMO,0.0093653870635436,0.0645723793161732,0.0006047453259099188
2023-03-01,2023-03-31,MEGA_ALPHA,TMUS,0.0038455238526089,0.0187086029542142,0.00007194437890942004
2023-03-01,2023-03-31,MEGA_ALPHA,TSLA,0.0267948978250452,0.0085071213984946,0.00022794744865791843
2023-03-01,2023-03-31,MEGA_ALPHA,TXN,0.0072069791338641,0.0849227066180373,0.0006120361745874576
2023-03-01,2023-03-31,MEGA_ALPHA,UNH,0.0199355181319187,-0.0035020813816876,-0.00006981580688408805
2023-03-01,2023-03-31,MEGA_ALPHA,UNP,0.0056776898153461,-0.0290430903067618,-0.00016489765804087852
2023-03-01,2023-03-31,MEGA_ALPHA,UPS,0.0056321408071682,0.0630169944529748,0.0003549205860036915
2023-03-01,2023-03-31,MEGA_ALPHA,USB,0.0027565472990318,-0.2345660775088556,-0.0006465924874015197
2023-03-01,2023-03-31,MEGA_ALPHA,V,0.0160287279971619,0.0250977615509968,0.0004022851932385559
2023-03-01,2023-03-31,MEGA_ALPHA,VZ,0.0069044710346373,0.0020611636304534,0.000014231244584113359
2023-03-01,2023-03-31,MEGA_ALPHA,WFC,0.0081414753369192,-0.2007696545714662,-0.0016345611910953792
2023-03-01,2023-03-31,MEGA_ALPHA,WMT,0.009953846065433,0.0416827238318517,0.0004149034166102073
2023-03-01,2023-03-31,MEGA_ALPHA,XOM,0.0213916593813917,-0.0022745903558514,-0.00004865726212457169
2023-04-01,2023-04-28,MEGA_ALPHA,AAPL,0.1106356445222263,0.0289871372591026,0.003207010613515056
2023-04-01,2023-04-28,MEGA_ALPHA,ABBV,0.0133775288590525,-0.0430430357192811,-0.0005758094525159105
2023-04-01,2023-04-28,MEGA_ALPHA,ABT,0.0071712816897882,0.0964061526099908,0.000691355676994954
2023-04-01,2023-04-28,MEGA_ALPHA,ACN,0.0065825048353379,-0.015462284282642,-0.00010178056105586017
2023-04-01,2023-04-28,MEGA_ALPHA,ADBE,0.0063023375468643,-0.0202662315633026,-0.00012772463211484838
2023-04-01,2023-04-28,MEGA_ALPHA,AIG,0.0016419643560913,0.0532169391737638,0.00008738031726359896
2023-04-01,2023-04-28,MEGA_ALPHA,AMD,0.0071230170697069,-0.0881542618235957,-0.0006279243117368835
2023-04-01,2023-04-28,MEGA_ALPHA,AMGN,0.0056572035106998,-0.0083145345242544,-0.00004703701390044668
2023-04-01,2023-04-28,MEGA_ALPHA,AMT,0.0039227392248172,0.0076856059297505,0.000030148627847119956
2023-04-01,2023-04-28,MEGA_ALPHA,AMZN,0.0399113021867243,0.0209119567583442,0.0008346234254979868
2023-04-01,2023-04-28,MEGA_ALPHA,AVGO,0.0131617569906784,-0.0234435894303826,-0.00030855882707193243
2023-04-01,2023-04-28,MEGA_ALPHA,AXP,0.0044294661357265,-0.0182617594211066,-0.00008088984493457606
2023-04-01,2023-04-28,MEGA_ALPHA,BA,0.0048095102117925,-0.0265969688428489,-0.00012791839325240872
2023-04-01,2023-04-28,MEGA_ALPHA,BAC,0.0086960059390511,0.0237762916805406,0.00020675877366259233
2023-04-01,2023-04-28,MEGA_ALPHA,BK,0.0015757159596066,-0.0543474457582577,-0.00008563613764514068
2023-04-01,2023-04-28,MEGA_ALPHA,BKNG,0.0047034824006219,0.0127808499558603,0.00006011450283237811
2023-04-01,2023-04-28,MEGA_ALPHA,BLK,0.0042575874668086,0.0031086339435615,0.000013235280917003236
2023-04-01,2023-04-28,MEGA_ALPHA,BMY,0.0060820670642575,-0.0287175608395831,-0.00017466213094823936
2023-04-01,2023-04-28,MEGA_ALPHA,BRKB,0.0252057250497495,0.0640606259775493,0.0016146945249049481
2023-04-01,2023-04-28,MEGA_ALPHA,C,0.0040007166728796,0.0148440126472184,0.0000593866888901623
2023-04-01,2023-04-28,MEGA_ALPHA,CASH_USD,0.0025085322933739,0.00363018794158,9.106443682469956e-6
2023-04-01,2023-04-28,MEGA_ALPHA,CAT,0.0058318713240121,-0.0386835001084758,-0.00022559719499503898
2023-04-01,2023-04-28,MEGA_ALPHA,CHTR,0.0013084149550069,0.0310115134077317,0.00004057592792007315
2023-04-01,2023-04-28,MEGA_ALPHA,CL,0.0026044958863758,0.0686625001316116,0.00017883119914106023
2023-04-01,2023-04-28,MEGA_ALPHA,CMCSA,0.0059689911667662,0.099658840378848,0.0005948627379115064
2023-04-01,2023-04-28,MEGA_ALPHA,COF,0.001623970785022,0.0118551400791828,0.000019252401140936265
2023-04-01,2023-04-28,MEGA_ALPHA,COP,0.005223079447746,0.0370933725728512,0.00019374163193284428
2023-04-01,2023-04-28,MEGA_ALPHA,COST,0.0103859516973213,0.0127799422089924,0.00013273186247715277
2023-04-01,2023-04-28,MEGA_ALPHA,CRM,0.0076257858759052,-0.0070579739558065,-0.000053822598104695966
2023-04-01,2023-04-28,MEGA_ALPHA,CSCO,0.0095932932865571,-0.0894239561693696,-0.0008578702383769897
2023-04-01,2023-04-28,MEGA_ALPHA,CVS,0.004170724654696,-0.0053481110412254,-0.000022305498575690672
2023-04-01,2023-04-28,MEGA_ALPHA,CVX,0.0123768579873994,0.0332188755202973,0.00041114530481581806
2023-04-01,2023-04-28,MEGA_ALPHA,DHR,0.006809325438955,-0.0600300875317182,-0.0004087644021324241
2023-04-01,2023-04-28,MEGA_ALPHA,DIS,0.007181616284966,0.0236692657360055,0.00016998358426288486
2023-04-01,2023-04-28,MEGA_ALPHA,DOW,0.0015056545409613,-0.007661421376496,-0.000011535453885739176
2023-04-01,2023-04-28,MEGA_ALPHA,DUK,0.0033240040581984,0.0249818940269073,0.00008303991712692223
2023-04-01,2023-04-28,MEGA_ALPHA,EMR,0.0022069966444335,-0.04452598421767,-0.00009826869775849667
2023-04-01,2023-04-28,MEGA_ALPHA,EXC,0.0018789799316191,0.0131295144849008,0.00002467009422903089
2023-04-01,2023-04-28,MEGA_ALPHA,F,0.0022368238745967,-0.0453670085212206,-0.00010147800777929817
2023-04-01,2023-04-28,MEGA_ALPHA,FDX,0.0023544584013388,-0.0031074552790547,-7.3163741885549446e-6
2023-04-01,2023-04-28,MEGA_ALPHA,GD,0.002404628332407,-0.0377085951027509,-0.00009067515615933867
2023-04-01,2023-04-28,MEGA_ALPHA,GE,0.005150661873334,0.0352511755081847,0.0001815668856802122
2023-04-01,2023-04-28,MEGA_ALPHA,GILD,0.0046317217231914,-0.0091598762315695,-0.00004242599772350503
2023-04-01,2023-04-28,MEGA_ALPHA,GM,0.0023632069003171,-0.0992364363977684,-0.0002345162312580853
2023-04-01,2023-04-28,MEGA_ALPHA,GOOG,0.0255231973188513,0.040576944666854,0.0010356533653282257
2023-04-01,2023-04-28,MEGA_ALPHA,GOOGL,0.0291888072529978,0.034801809774247,0.0010158233175559907
2023-04-01,2023-04-28,MEGA_ALPHA,GS,0.0052970843817609,0.0499221252603387,0.00026444171002085144
2023-04-01,2023-04-28,MEGA_ALPHA,HD,0.0129880696379709,0.0183655826057893,0.00023853346582589847
2023-04-01,2023-04-28,MEGA_ALPHA,HON,0.0054704048675117,0.0456255326345405,0.0002495901358068043
2023-04-01,2023-04-28,MEGA_ALPHA,IBM,0.0051905439845939,-0.035700429626905,-0.0001853046502473496
2023-04-01,2023-04-28,MEGA_ALPHA,INTC,0.0056425532423087,-0.0492806112356518,-0.0002780684727106816
2023-04-01,2023-04-28,MEGA_ALPHA,JNJ,0.0185810908733633,0.0561290701852639,0.001042939353749775
2023-04-01,2023-04-28,MEGA_ALPHA,JPM,0.0177851179176886,0.0691806025740553,0.001230385174396325
2023-04-01,2023-04-28,MEGA_ALPHA,KHC,0.001185960266075,0.0155159117216052,0.000018401254793751113
2023-04-01,2023-04-28,MEGA_ALPHA,KO,0.01095593171983,0.0341770477760257,0.0003744414018195053
2023-04-01,2023-04-28,MEGA_ALPHA,LIN,0.0078788670799881,0.039415845977035,0.00031055221129834245
2023-04-01,2023-04-28,MEGA_ALPHA,LLY,0.0134935514309013,0.1526990557482421,0.00206045256218897
2023-04-01,2023-04-28,MEGA_ALPHA,LMT,0.0044707031635384,-0.0175151395882077,-0.00007830498996681684
2023-04-01,2023-04-28,MEGA_ALPHA,LOW,0.0053356519701073,0.0445025984316311,0.00023745037699662654
2023-04-01,2023-04-28,MEGA_ALPHA,MA,0.0126422967295876,0.0473741743736539,0.0005989183697509573
2023-04-01,2023-04-28,MEGA_ALPHA,MCD,0.0091894803916571,0.0577233389452429,0.0005304474913782862
2023-04-01,2023-04-28,MEGA_ALPHA,MDLZ,0.0039072530586782,0.1004013378642743,0.0003922934344655691
2023-04-01,2023-04-28,MEGA_ALPHA,MDT,0.0043277650214588,0.1281318815904049,0.0005545246752806551
2023-04-01,2023-04-28,MEGA_ALPHA,MET,0.0016821050090873,0.0585087319343087,0.00009841783106204674
2023-04-01,2023-04-28,MEGA_ALPHA,META,0.0204436129251166,0.1339059037004564,0.0027375204636400697
2023-04-01,2023-04-28,MEGA_ALPHA,MMM,0.0024027354917566,0.0105601483890589,0.0000253732433326081
2023-04-01,2023-04-28,MEGA_ALPHA,MO,0.0036370304533258,0.0647691832254089,0.00023556749182785072
2023-04-01,2023-04-28,MEGA_ALPHA,MRK,0.0119654829347808,0.0853464743527314,0.0010212117824113147
2023-04-01,2023-04-28,MEGA_ALPHA,MS,0.0053847790152202,0.0335898757137469,0.00018087405786723894
2023-04-01,2023-04-28,MEGA_ALPHA,MSFT,0.0906752995658271,0.0657647268731369,0.005963236310086488
2023-04-01,2023-04-28,MEGA_ALPHA,NEE,0.0064740084588869,-0.0058380561681494,-0.000037795625016056055
2023-04-01,2023-04-28,MEGA_ALPHA,NFLX,0.0064325394403985,-0.0450098497761454,-0.0002895276338914669
2023-04-01,2023-04-28,MEGA_ALPHA,NKE,0.0057204610637744,0.033268129584296,0.0001903090399515665
2023-04-01,2023-04-28,MEGA_ALPHA,NVDA,0.0334120492660441,-0.0010080277541347,-0.00003368027298268839
2023-04-01,2023-04-28,MEGA_ALPHA,ORCL,0.0062087375255332,0.0236401817489946,0.00014677568353540783
2023-04-01,2023-04-28,MEGA_ALPHA,PEP,0.0102862293754313,0.0471201714063138,0.00048468889129498296
2023-04-01,2023-04-28,MEGA_ALPHA,PFE,0.0093333462644649,-0.046813656366992,-0.0004369280647788083
2023-04-01,2023-04-28,MEGA_ALPHA,PG,0.0146389085665369,0.0583030227534173,0.0008534926192399963
2023-04-01,2023-04-28,MEGA_ALPHA,PM,0.0070462453337431,0.0279691922256506,0.0001970777902085543
2023-04-01,2023-04-28,MEGA_ALPHA,PYPL,0.0028561668946522,0.000790219518483,2.256998828199147e-6
2023-04-01,2023-04-28,MEGA_ALPHA,QCOM,0.0060627633355987,-0.0844960747575376,-0.0005122797040420058
2023-04-01,2023-04-28,MEGA_ALPHA,RTX,0.006591097757216,0.0201165560564273,0.00013259018750642792
2023-04-01,2023-04-28,MEGA_ALPHA,SBUX,0.0051550755127387,0.0975703992749446,0.0005029827760704047
2023-04-01,2023-04-28,MEGA_ALPHA,SCHW,0.0034726792980085,-0.0026726518508969,-9.281262753393765e-6
2023-04-01,2023-04-28,MEGA_ALPHA,SO,0.0034686041350945,0.0570568036773426,0.00019790746517050562
2023-04-01,2023-04-28,MEGA_ALPHA,SPG,0.0018592585271342,0.0120567785223522,0.000022416668277451806
2023-04-01,2023-04-28,MEGA_ALPHA,T,0.0056918132024808,-0.0690597832441681,-0.0003930753860296183
2023-04-01,2023-04-28,MEGA_ALPHA,TGT,0.0030922778303583,-0.0475760675074812,-0.00014711841880901398
2023-04-01,2023-04-28,MEGA_ALPHA,TMO,0.0094703221775946,-0.0372503081796143,-0.00035277241967563485
2023-04-01,2023-04-28,MEGA_ALPHA,TMUS,0.00368635735646,-0.0064900985594279,-0.00002392482256869749
2023-04-01,2023-04-28,MEGA_ALPHA,TSLA,0.0257476081472351,-0.2079919394526327,-0.005355294954809835
2023-04-01,2023-04-28,MEGA_ALPHA,TXN,0.0073793597312885,-0.101123681694362,-0.000746228024575011
2023-04-01,2023-04-28,MEGA_ALPHA,UNH,0.0188149173463306,0.0412620028228645,0.0007763411726562554
2023-04-01,2023-04-28,MEGA_ALPHA,UNP,0.0052208117071555,-0.0276258723556842,-0.00014422947781493956
2023-04-01,2023-04-28,MEGA_ALPHA,UPS,0.005698025112306,-0.07309680719776,-0.0004165074430422265
2023-04-01,2023-04-28,MEGA_ALPHA,USB,0.0020976837292726,-0.0490984793874522,-0.00010299308134308462
2023-04-01,2023-04-28,MEGA_ALPHA,V,0.0152842372809694,0.0322451672522019,0.0004928427874471979
2023-04-01,2023-04-28,MEGA_ALPHA,VZ,0.0065581224950916,0.0149814093932252,0.00009824991794988678
2023-04-01,2023-04-28,MEGA_ALPHA,WFC,0.0063579754388796,0.0634029322133902,0.00040311428576568313
2023-04-01,2023-04-28,MEGA_ALPHA,WMT,0.0098080814922222,0.0238726504344191,0.00023414490089611624
2023-04-01,2023-04-28,MEGA_ALPHA,XOM,0.0203112554361299,0.0791537700202835,0.001607712441614659
2023-04-29,2023-05-31,MEGA_ALPHA,AAPL,0.1114723013001052,0.0460585441416867,0.0051342519100062945
2023-04-29,2023-05-31,MEGA_ALPHA,ABBV,0.012397010130788,-0.08708314463129,-0.0010795706262149787
2023-04-29,2023-05-31,MEGA_ALPHA,ABT,0.0076459125948209,-0.0766724544940203,-0.0005862308854916622
2023-04-29,2023-05-31,MEGA_ALPHA,ACN,0.0063209675951905,0.091440700890391,0.0005779937072096686
2023-04-29,2023-05-31,MEGA_ALPHA,ADBE,0.0060460934316045,0.106552630698343,0.0006442271605854317
2023-04-29,2023-05-31,MEGA_ALPHA,AIG,0.0016917362897467,-0.0039592008650968,-6.697923781880786e-6
2023-04-29,2023-05-31,MEGA_ALPHA,AMD,0.0063598584345081,0.3227033171260993,0.002052347413268165
2023-04-29,2023-05-31,MEGA_ALPHA,AMGN,0.0054827853491173,-0.0709439636397374,-0.00038897052445226264
2023-04-29,2023-05-31,MEGA_ALPHA,AMT,0.0038384865329302,-0.097607551483109,-0.00037466527188020503
2023-04-29,2023-05-31,MEGA_ALPHA,AMZN,0.0399972427140788,0.1434803728845883,0.005738819298971408
2023-04-29,2023-05-31,MEGA_ALPHA,AVGO,0.0125856112870624,0.2896410830234917,0.0036453100836974345
2023-04-29,2023-05-31,MEGA_ALPHA,AXP,0.0042381443209295,-0.0172306066499997,-0.0000730257977198663
2023-04-29,2023-05-31,MEGA_ALPHA,BA,0.0045785173099995,-0.0052229511433908,-0.000023913372219296458
2023-04-29,2023-05-31,MEGA_ALPHA,BAC,0.0087088404724117,-0.0508879545963855,-0.0004431750785472511
2023-04-29,2023-05-31,MEGA_ALPHA,BK,0.001444778217366,-0.0561166160289988,-0.00008107606447098918
2023-04-29,2023-05-31,MEGA_ALPHA,BKNG,0.0046759576597481,-0.0660906167405672,-0.0003090369255855312
2023-04-29,2023-05-31,MEGA_ALPHA,BLK,0.0041777850964161,-0.0203368888204081,-0.00008496315102137216
2023-04-29,2023-05-31,MEGA_ALPHA,BMY,0.0057261366116834,-0.0348957692681827,-0.00019981794199939738
2023-04-29,2023-05-31,MEGA_ALPHA,BRKB,0.0262362819880413,-0.0227362699687885,-0.00059651519025737
2023-04-29,2023-05-31,MEGA_ALPHA,C,0.0039286638884509,-0.058423605811594,-0.00022952671038509948
2023-04-29,2023-05-31,MEGA_ALPHA,CASH_USD,0.0034886890651937,0.0037516129140693,0.000013088210950153039
2023-04-29,2023-05-31,MEGA_ALPHA,CAT,0.0054532192074638,-0.0596436004779233,-0.00032524962772850844
2023-04-29,2023-05-31,MEGA_ALPHA,CHTR,0.0013201101482297,-0.1154055245505506,-0.00015234800412095365
2023-04-29,2023-05-31,MEGA_ALPHA,CL,0.0027083826287349,-0.0679198840202984,-0.00018395303402626533
2023-04-29,2023-05-31,MEGA_ALPHA,CMCSA,0.0063742554988707,-0.0488276983581601,-0.00031124022475670187
2023-04-29,2023-05-31,MEGA_ALPHA,COF,0.0016074836462499,0.0784191768264492,0.00012605754430089621
2023-04-29,2023-05-31,MEGA_ALPHA,COP,0.0052991463784284,-0.0299157296910493,-0.00015852783065036684
2023-04-29,2023-05-31,MEGA_ALPHA,COST,0.010301029375961,0.0186936253390908,0.00019256358376118322
2023-04-29,2023-05-31,MEGA_ALPHA,CRM,0.007414295135145,0.1260776911888745,0.0009347772124319858
2023-04-29,2023-05-31,MEGA_ALPHA,CSCO,0.0084905467959677,0.0512170081133873,0.00043486040413617225
2023-04-29,2023-05-31,MEGA_ALPHA,CVS,0.0040211278813492,-0.0720227632868859,-0.0002896127415447105
2023-04-29,2023-05-31,MEGA_ALPHA,CVX,0.0125102479558548,-0.0977877227255366,-0.0012233486583348402
2023-04-29,2023-05-31,MEGA_ALPHA,DHR,0.0062552561197084,-0.030771173113413,-0.00019248156892828324
2023-04-29,2023-05-31,MEGA_ALPHA,DIS,0.00719419606741,-0.1418536321204933,-0.0010205228423490777
2023-04-29,2023-05-31,MEGA_ALPHA,DOW,0.0014611071660935,-0.090664206492166,-0.00013247012181388457
2023-04-29,2023-05-31,MEGA_ALPHA,DUK,0.003332262632746,-0.0877385671688535,-0.0002923679488274455
2023-04-29,2023-05-31,MEGA_ALPHA,EMR,0.0020622838477414,-0.0610995775036987,-0.00012600467178970165
2023-04-29,2023-05-31,MEGA_ALPHA,EXC,0.0018619281905998,-0.057754716720768,-0.00010753513520250356
2023-04-29,2023-05-31,MEGA_ALPHA,F,0.0020702698998672,0.010100916089015,0.000020911622540172072
2023-04-29,2023-05-31,MEGA_ALPHA,FDX,0.0022955039202174,-0.0430238247063293,-0.00009876135827612514
2023-04-29,2023-05-31,MEGA_ALPHA,GD,0.0022498911399616,-0.0648531372711749,-0.0001459124989451298
2023-04-29,2023-05-31,MEGA_ALPHA,GE,0.0052149377241207,0.0258662530049711,0.0001348908985772742
2023-04-29,2023-05-31,MEGA_ALPHA,GILD,0.004485177321278,-0.0641041179755527,-0.0002875183361444783
2023-04-29,2023-05-31,MEGA_ALPHA,GM,0.0020896402244327,-0.0190678642732443,-0.00003984497617939448
2023-04-29,2023-05-31,MEGA_ALPHA,GOOG,0.0259900189527158,0.1399926020452977,0.003638410380397288
2023-04-29,2023-05-31,MEGA_ALPHA,GOOGL,0.0295576701504862,0.1446806048183773,0.004276421594394441
2023-04-29,2023-05-31,MEGA_ALPHA,GS,0.005440314040052,-0.0497139165424704,-0.0002704593181519751
2023-04-29,2023-05-31,MEGA_ALPHA,HD,0.0129835302305086,-0.0500747408897884,-0.0006501469121274529
2023-04-29,2023-05-31,MEGA_ALPHA,HON,0.0055940139225369,-0.0362023898950634,-0.00020251667310209386
2023-04-29,2023-05-31,MEGA_ALPHA,IBM,0.0049010045183486,0.0311161161363542,0.0001525002257777317
2023-04-29,2023-05-31,MEGA_ALPHA,INTC,0.005252842524123,0.0163795710156395,0.00008603930715784372
2023-04-29,2023-05-31,MEGA_ALPHA,JNJ,0.0191784098499225,-0.0456325724675528,-0.000875160177289017
2023-04-29,2023-05-31,MEGA_ALPHA,JPM,0.0184564468246442,-0.018301715577531,-0.0003377846403564633
2023-04-29,2023-05-31,MEGA_ALPHA,KHC,0.0011794798336239,-0.0267379524660933,-0.00003153687572615147
2023-04-29,2023-05-31,MEGA_ALPHA,KO,0.0110958884794579,-0.0699922175310993,-0.000776625840155036
2023-04-29,2023-05-31,MEGA_ALPHA,LIN,0.0080083776413558,-0.0427394089612469,-0.00034227332713001143
2023-04-29,2023-05-31,MEGA_ALPHA,LLY,0.0152008198176409,0.0877004468507813,0.0013331186905053188
2023-04-29,2023-05-31,MEGA_ALPHA,LMT,0.0042957336360821,-0.0375636771828321,-0.00016136355156922154
2023-04-29,2023-05-31,MEGA_ALPHA,LOW,0.0054435230804696,-0.0322377420308059,-0.00017548689280691684
2023-04-29,2023-05-31,MEGA_ALPHA,MA,0.0129324583281392,-0.0394969803768012,-0.0005107930528103133
2023-04-29,2023-05-31,MEGA_ALPHA,MCD,0.0095413384037118,-0.0359765132318198,-0.000343264087330408
2023-04-29,2023-05-31,MEGA_ALPHA,MDLZ,0.0042105745226805,-0.0431439345116009,-0.00018166075146274275
2023-04-29,2023-05-31,MEGA_ALPHA,MDT,0.0047714150727654,-0.0900496289136206,-0.0004296641566953803
2023-04-29,2023-05-31,MEGA_ALPHA,MET,0.0017416845262091,-0.1843157396940661,-0.0003210198717619393
2023-04-29,2023-05-31,MEGA_ALPHA,META,0.0226846757274477,0.1015314001400158,0.0023032068883299963
2023-04-29,2023-05-31,MEGA_ALPHA,MMM,0.0023746506708275,-0.1081870172593523,-0.0002569063731097473
2023-04-29,2023-05-31,MEGA_ALPHA,MO,0.0037924634536162,-0.0650390345892422,-0.000246658161738181
2023-04-29,2023-05-31,MEGA_ALPHA,MRK,0.0126917745765946,-0.043821007680954,-0.0005561663512058886
2023-04-29,2023-05-31,MEGA_ALPHA,MS,0.005397689945759,-0.0912524765935434,-0.0004925525754345778
2023-04-29,2023-05-31,MEGA_ALPHA,MSFT,0.0946263649240087,0.0711054145563141,0.0067284469058786975
2023-04-29,2023-05-31,MEGA_ALPHA,NEE,0.0062949867669641,-0.0352152056156207,-0.00022167925334625214
2023-04-29,2023-05-31,MEGA_ALPHA,NFLX,0.0060114481389741,0.1979207338907287,0.0011897902274118093
2023-04-29,2023-05-31,MEGA_ALPHA,NKE,0.0058021694003063,-0.1693496585573364,-0.0009825954068336973
2023-04-29,2023-05-31,MEGA_ALPHA,NVDA,0.0326834790288535,0.3634363454528924,0.011878364174932763
2023-04-29,2023-05-31,MEGA_ALPHA,ORCL,0.0061972187515024,0.1184544312352038,0.0007340880224493566
2023-04-29,2023-05-31,MEGA_ALPHA,PEP,0.0105480825241418,-0.0447376359010773,-0.00047189627541957226
2023-04-29,2023-05-31,MEGA_ALPHA,PFE,0.0086944115328757,-0.0117921043453924,-0.00010252540801745333
2023-04-29,2023-05-31,MEGA_ALPHA,PG,0.0150774757941629,-0.0887581278839815,-0.0013382485247059462
2023-04-29,2023-05-31,MEGA_ALPHA,PM,0.0070934549408201,-0.0996300205193353,-0.0007067210613068869
2023-04-29,2023-05-31,MEGA_ALPHA,PYPL,0.0027961354122781,-0.1843421113651741,-0.0005154455055622765
2023-04-29,2023-05-31,MEGA_ALPHA,QCOM,0.0054349839419989,-0.0222809013113709,-0.00012109634084056307
2023-04-29,2023-05-31,MEGA_ALPHA,RTX,0.0065756162650578,-0.0720081355947745,-0.0004734978676334867
2023-04-29,2023-05-31,MEGA_ALPHA,SBUX,0.0055540684649071,-0.1414281512858139,-0.0007855016351066495
2023-04-29,2023-05-31,MEGA_ALPHA,SCHW,0.0033880079013899,0.013944742809907,0.00004724489882281491
2023-04-29,2023-05-31,MEGA_ALPHA,SO,0.0035859955552433,-0.0426888170628205,-0.00015308190824586866
2023-04-29,2023-05-31,MEGA_ALPHA,SPG,0.0018408818290476,-0.0720968525134524,-0.0001327217857235393
2023-04-29,2023-05-31,MEGA_ALPHA,T,0.0051127975604768,-0.1097908198685406,-0.0005613382359866222
2023-04-29,2023-05-31,MEGA_ALPHA,TGT,0.0028842508013792,-0.1643956596752122,-0.000474158313161493
2023-04-29,2023-05-31,MEGA_ALPHA,TMO,0.0089105555733947,-0.0836908314024881,-0.0007457318041954766
2023-04-29,2023-05-31,MEGA_ALPHA,TMUS,0.0035839608299668,-0.046212360368236,-0.00016562328942006793
2023-04-29,2023-05-31,MEGA_ALPHA,TSLA,0.0200176492122776,0.2411295460159617,0.004826846666863271
2023-04-29,2023-05-31,MEGA_ALPHA,TXN,0.0064950725349058,0.0479588491868077,0.00031149620415892406
2023-04-29,2023-05-31,MEGA_ALPHA,UNH,0.0191464044445879,-0.0098559673790437,-0.00018870633763183565
2023-04-29,2023-05-31,MEGA_ALPHA,UNP,0.0049647893180718,-0.0095814157109725,-0.00004756971037384159
2023-04-29,2023-05-31,MEGA_ALPHA,UPS,0.005165243419173,-0.0623180196292548,-0.0003218877407859022
2023-04-29,2023-05-31,MEGA_ALPHA,USB,0.0019512438833902,-0.1277712461269976,-0.0002493128624784479
2023-04-29,2023-05-31,MEGA_ALPHA,V,0.0154334833369554,-0.0484213029322572,-0.0007473093719586612
2023-04-29,2023-05-31,MEGA_ALPHA,VZ,0.0064077395928255,-0.0824106843432421,-0.0005280662049380369
2023-04-29,2023-05-31,MEGA_ALPHA,WFC,0.0066138714639214,0.0093438908744618,0.00006179929321659847
2023-04-29,2023-05-31,MEGA_ALPHA,WMT,0.0098344214150651,-0.0234622632535183,-0.00023073778418629534
2023-04-29,2023-05-31,MEGA_ALPHA,XOM,0.0214428375147279,-0.1290630653505113,-0.0027674783394637218
2023-06-01,2023-06-30,MEGA_ALPHA,AAPL,0.1134713816243011,0.0943298145187132,0.010703734381802443
2023-06-01,2023-06-30,MEGA_ALPHA,ABBV,0.0110477425815176,-0.023412703128917,-0.00025865751730576666
2023-06-01,2023-06-30,MEGA_ALPHA,ABT,0.006891455263653,0.0688235951088023,0.0004742947267760785
2023-06-01,2023-06-30,MEGA_ALPHA,ACN,0.0067228314118881,0.0086950061704911,0.00005845506060953843
2023-06-01,2023-06-30,MEGA_ALPHA,ADBE,0.0065193518003744,0.1704204988947157,0.0011110311862899682
2023-06-01,2023-06-30,MEGA_ALPHA,AIG,0.0016423057229254,0.0962211995164104,0.00015802462663254752
2023-06-01,2023-06-30,MEGA_ALPHA,AMD,0.0081973384260338,-0.0363759026788462,-0.00029818558481097186
2023-06-01,2023-06-30,MEGA_ALPHA,AMGN,0.0049263707598289,0.0062089966642651,0.00003058781961471077
2023-06-01,2023-06-30,MEGA_ALPHA,AMT,0.0033854431043622,0.0601302778209418,0.00020356763441229075
2023-06-01,2023-06-30,MEGA_ALPHA,AMZN,0.0445765593473038,0.08110796675057,0.0036155140933959266
2023-06-01,2023-06-30,MEGA_ALPHA,AVGO,0.0158164597885948,0.0793246968487624,0.001254635877950923
2023-06-01,2023-06-30,MEGA_ALPHA,AXP,0.0040700844627572,0.0986375239310783,0.00040146305359672327
2023-06-01,2023-06-30,MEGA_ALPHA,BA,0.0044521863121298,0.0265435429988898,0.00011817679881508595
