beginning_date,ending_date,identifier,weight,return,name
2011-01-31,2011-02-28,LLY,0.01892441043,-0.00603964730,Eli Lilly and Company
2011-01-31,2011-02-28,LMT,0.01110412522,-0.00552752890,Lockheed Martin
2011-01-31,2011-02-28,LOW,0.02127001043,0.05999117060,Lowe's
2011-01-31,2011-02-28,MA,0.02314649043,0.01778678650,Mastercard
2011-01-31,2011-02-28,MDT,0.01016588522,0.04810958440,Medtronic
2011-01-31,2011-02-28,MMM,0.01180780522,0.04902204930,3M
2011-01-31,2011-02-28,MSFT,0.01040044522,-0.04147164690,Microsoft
2011-01-31,2011-02-28,NEE,0.01274604522,0.03759792140,NextEra Energy
2011-01-31,2011-02-28,NFLX,0.02385017043,-0.03461321020,Netflix
2011-01-31,2011-02-28,NKE,0.01086956522,0.07941322030,"Nike, Inc."
2011-01-31,2011-02-28,NVDA,0.02127001043,-0.05267562370,Nvidia
2011-01-31,2011-02-28,ORCL,0.01110412522,0.02881215140,Oracle Corporation
2011-01-31,2011-02-28,PFE,0.01133868522,0.05598224900,Pfizer
2011-01-31,2011-02-28,QCOM,0.01110412522,0.10068334820,Qualcomm
2011-01-31,2011-02-28,SBUX,0.01274604522,0.04598807230,Starbucks
2011-01-31,2011-02-28,SCHW,0.00946220522,0.05096955900,Charles Schwab Corporation
2011-01-31,2011-02-28,SO,0.01204236522,0.01302510790,Southern Company
2011-01-31,2011-02-28,SPG,0.02150457043,0.08467187110,Simon Property Group
2011-01-31,2011-02-28,TGT,0.01227692522,-0.04158283110,Target Corporation
2011-01-31,2011-02-28,TMUS,0.00946220522,0.11368903680,T-Mobile US
2011-01-31,2011-02-28,UNP,0.02056633043,0.00824286170,Union Pacific Corporation
2011-01-31,2011-02-28,UPS,0.01133868522,0.03043862260,United Parcel Service
2011-01-31,2011-02-28,V,0.02361561043,0.04581322490,Visa Inc.
2011-01-31,2011-02-28,VZ,0.01086956522,0.05010000650,Verizon
2011-01-31,2011-02-28,WFC,0.01845529043,-0.00493545820,Wells Fargo
2011-01-31,2011-02-28,WMT,0.02220825043,-0.07294446550,Walmart
2011-01-31,2011-02-28,XOM,0.00969676522,0.06011404310,ExxonMobil
2011-02-28,2011-03-31,AAPL,0.00828940522,-0.01330637330,Apple Inc.
2011-02-28,2011-03-31,ACN,0.00969676522,0.06779298770,Accenture
2011-02-28,2011-03-31,ADBE,0.01251148522,-0.03884058410,Adobe Inc.
2011-02-28,2011-03-31,AIG,0.02150457043,-0.05180758720,American International Group
2011-02-28,2011-03-31,AMD,0.01915897043,-0.06623231860,Advanced Micro Devices
2011-02-28,2011-03-31,AMZN,0.02150457043,0.03947140610,Amazon
2011-02-28,2011-03-31,AXP,0.02197369043,0.03741118490,American Express
2011-02-28,2011-03-31,BK,0.02173913043,-0.01711110170,Bank of New York Mellon
2011-02-28,2011-03-31,BKNG,0.01892441043,0.11580153850,Booking Holdings
2011-02-28,2011-03-31,BMY,0.01063500522,0.02402179410,Bristol Myers Squibb
2011-02-28,2011-03-31,BRK-B,0.02385017043,-0.04181944980,Berkshire Hathaway
2011-02-28,2011-03-31,C,0.01962809043,-0.05555561340,Citigroup
2011-02-28,2011-03-31,CAT,0.02385017043,0.08180345630,Caterpillar Inc.
2011-02-28,2011-03-31,CL,0.00969676522,0.02852771480,Colgate-Palmolive
2011-02-28,2011-03-31,CMCSA,0.02220825043,-0.04037258860,Comcast
2011-02-28,2011-03-31,COF,0.02103545043,0.04501524960,Capital One
2011-02-28,2011-03-31,COST,0.02244281043,-0.01696123350,Costco
2011-02-28,2011-03-31,CRM,0.01040044522,0.00990396600,Salesforce
2011-02-28,2011-03-31,CVS,0.01227692522,0.03811236630,CVS Health
2011-02-28,2011-03-31,CVX,0.01110412522,0.04384040280,Chevron Corporation
2011-02-28,2011-03-31,DE,0.01063500522,0.07476402930,John Deere
2011-02-28,2011-03-31,DIS,0.02197369043,-0.01486035530,Walt Disney
2011-02-28,2011-03-31,FDX,0.02033177043,0.03921346780,FedEx
2011-02-28,2011-03-31,GE,0.01915897043,-0.03326222750,GE Aerospace
2011-02-28,2011-03-31,GILD,0.01157324522,0.08953295310,Gilead Sciences
2011-02-28,2011-03-31,GOOG,0.02291193043,-0.04343007610,Alphabet Inc. (Class C)
2011-02-28,2011-03-31,GOOGL,0.02291193043,-0.04343002040,Alphabet Inc. (Class A)
2011-02-28,2011-03-31,HD,0.02478841043,-0.01094220210,Home Depot (The)
2011-02-28,2011-03-31,IBM,0.00993132522,0.01133956010,IBM
2011-02-28,2011-03-31,INTC,0.01133868522,-0.05212616210,Intel
2011-02-28,2011-03-31,INTU,0.00875852522,0.01008009940,Intuit
2011-02-28,2011-03-31,JNJ,0.01180780522,-0.02692317350,Johnson & Johnson
2011-02-28,2011-03-31,JPM,0.02502297043,-0.01263670250,JPMorgan Chase
2011-02-28,2011-03-31,KO,0.01110412522,0.03786016150,Coca-Cola Company (The)
2011-02-28,2011-03-31,LIN,0.01986265043,0.02233833010,Linde plc
2011-02-28,2011-03-31,LLY,0.02361561043,0.03184483670,Eli Lilly and Company
2011-02-28,2011-03-31,LMT,0.01040044522,0.02524988610,Lockheed Martin
2011-02-28,2011-03-31,LOW,0.02080089043,0.00993492120,Lowe's
2011-02-28,2011-03-31,MA,0.01845529043,0.04639161680,Mastercard
2011-02-28,2011-03-31,MDT,0.01157324522,-0.01427834300,Medtronic
2011-02-28,2011-03-31,MMM,0.01321516522,0.02107072220,3M
2011-02-28,2011-03-31,MSFT,0.01157324522,-0.03912456950,Microsoft
2011-02-28,2011-03-31,NEE,0.01110412522,-0.00630980230,NextEra Energy
2011-02-28,2011-03-31,NFLX,0.02197369043,0.15052978410,Netflix
2011-02-28,2011-03-31,NKE,0.00946220522,-0.14972521860,"Nike, Inc."
2011-02-28,2011-03-31,NVDA,0.02197369043,-0.18534849920,Nvidia
2011-02-28,2011-03-31,ORCL,0.01227692522,0.01610908500,Oracle Corporation
2011-02-28,2011-03-31,PFE,0.01086956522,0.06671308050,Pfizer
2011-02-28,2011-03-31,QCOM,0.01063500522,-0.07671247280,Qualcomm
2011-02-28,2011-03-31,SBUX,0.00946220522,0.12486445420,Starbucks
2011-02-28,2011-03-31,SCHW,0.01016588522,-0.04654706620,Charles Schwab Corporation
2011-02-28,2011-03-31,SO,0.00946220522,0.01224272620,Southern Company
2011-02-28,2011-03-31,SPG,0.02197369043,-0.01878534560,Simon Property Group
2011-02-28,2011-03-31,TGT,0.01086956522,-0.04394039250,Target Corporation
2011-02-28,2011-03-31,TMUS,0.01251148522,0.12777774200,T-Mobile US
2011-02-28,2011-03-31,UNP,0.02103545043,0.03485405250,Union Pacific Corporation
2011-02-28,2011-03-31,UPS,0.01368428522,0.01411675210,United Parcel Service
2011-02-28,2011-03-31,V,0.02408473043,0.00983362550,Visa Inc.
2011-02-28,2011-03-31,VZ,0.00993132522,0.04387845890,Verizon
2011-02-28,2011-03-31,WFC,0.02291193043,-0.01557688940,Wells Fargo
2011-02-28,2011-03-31,WMT,0.02150457043,0.00134658520,Walmart
2011-02-28,2011-03-31,XOM,0.00993132522,-0.01118458270,ExxonMobil
2011-03-31,2011-04-30,AAPL,0.01204236522,0.00464843550,Apple Inc.
2011-03-31,2011-04-30,ACN,0.01227692522,0.03929418010,Accenture
2011-03-31,2011-04-30,ADBE,0.01157324522,0.01176113970,Adobe Inc.
2011-03-31,2011-04-30,AIG,0.02197369043,-0.11354606150,American International Group
2011-03-31,2011-04-30,AMD,0.02173913043,0.05813953230,Advanced Micro Devices
2011-03-31,2011-04-30,AMZN,0.02150457043,0.08704817870,Amazon
2011-03-31,2011-04-30,AXP,0.02267737043,0.08584066760,American Express
2011-03-31,2011-04-30,BK,0.02220825043,-0.03046516140,Bank of New York Mellon
2011-03-31,2011-04-30,BKNG,0.02197369043,0.08010823880,Booking Holdings
2011-03-31,2011-04-30,BMY,0.01040044522,0.07642049090,Bristol Myers Squibb
2011-03-31,2011-04-30,BRK-B,0.02361561043,-0.00394588320,Berkshire Hathaway
2011-03-31,2011-04-30,C,0.01798617043,0.03846172910,Citigroup
2011-03-31,2011-04-30,CAT,0.02103545043,0.03646177520,Caterpillar Inc.
2011-03-31,2011-04-30,CL,0.00993132522,0.04445279240,Colgate-Palmolive
2011-03-31,2011-04-30,CMCSA,0.02361561043,0.06027518040,Comcast
2011-03-31,2011-04-30,COF,0.02173913043,0.05331064570,Capital One
2011-03-31,2011-04-30,COST,0.01892441043,0.10324616470,Costco
2011-03-31,2011-04-30,CRM,0.01110412522,0.03758053130,Salesforce
2011-03-31,2011-04-30,CVS,0.01040044522,0.05536178780,CVS Health
2011-03-31,2011-04-30,CVX,0.01063500522,0.01814107550,Chevron Corporation
2011-03-31,2011-04-30,DE,0.01180780522,0.01008467070,John Deere
2011-03-31,2011-04-30,DIS,0.02080089043,0.00023198880,Walt Disney
2011-03-31,2011-04-30,FDX,0.02361561043,0.02406134460,FedEx
2011-03-31,2011-04-30,GE,0.01751705043,0.01995066620,GE Aerospace
2011-03-31,2011-04-30,GILD,0.01040044522,-0.08547194570,Gilead Sciences
2011-03-31,2011-04-30,GOOG,0.02197369043,-0.07270426330,Alphabet Inc. (Class C)
2011-03-31,2011-04-30,GOOGL,0.02127001043,-0.07270442170,Alphabet Inc. (Class A)
2011-03-31,2011-04-30,HD,0.02009721043,0.00927230650,Home Depot (The)
2011-03-31,2011-04-30,IBM,0.01110412522,0.04605358760,IBM
2011-03-31,2011-04-30,INTC,0.01110412522,0.14717489410,Intel
2011-03-31,2011-04-30,INTU,0.01368428522,0.04613074960,Intuit
2011-03-31,2011-04-30,JNJ,0.00922764522,0.10919840070,Johnson & Johnson
2011-03-31,2011-04-30,JPM,0.01915897043,-0.01019508680,JPMorgan Chase
2011-03-31,2011-04-30,KO,0.01110412522,0.02425609870,Coca-Cola Company (The)
2011-03-31,2011-04-30,LIN,0.02009721043,0.05281382790,Linde plc
2011-03-31,2011-04-30,LLY,0.02220825043,0.05231750200,Eli Lilly and Company
2011-03-31,2011-04-30,LMT,0.01086956522,-0.01430379280,Lockheed Martin
2011-03-31,2011-04-30,LOW,0.02220825043,-0.00681052440,Lowe's
2011-03-31,2011-04-30,MA,0.02173913043,0.09601971470,Mastercard
2011-03-31,2011-04-30,MDT,0.01086956522,0.06099109680,Medtronic
2011-03-31,2011-04-30,MMM,0.01157324522,0.03967887780,3M
2011-03-31,2011-04-30,MSFT,0.01227692522,0.02087462880,Microsoft
2011-03-31,2011-04-30,NEE,0.01344972522,0.03684140140,NextEra Energy
2011-03-31,2011-04-30,NFLX,0.02220825043,-0.02149044030,Netflix
2011-03-31,2011-04-30,NKE,0.01157324522,0.09128093990,"Nike, Inc."
2011-03-31,2011-04-30,NVDA,0.02525753043,0.08342325620,Nvidia
2011-03-31,2011-04-30,ORCL,0.01157324522,0.07568025630,Oracle Corporation
2011-03-31,2011-04-30,PFE,0.01016588522,0.03249689180,Pfizer
2011-03-31,2011-04-30,QCOM,0.00993132522,0.04121869220,Qualcomm
2011-03-31,2011-04-30,SBUX,0.01110412522,-0.02029784280,Starbucks
2011-03-31,2011-04-30,SCHW,0.01063500522,0.01552914620,Charles Schwab Corporation
2011-03-31,2011-04-30,SO,0.01086956522,0.02440277700,Southern Company
2011-03-31,2011-04-30,SPG,0.02150457043,0.06886916740,Simon Property Group
2011-03-31,2011-04-30,TGT,0.00875852522,-0.01819633720,Target Corporation
2011-03-31,2011-04-30,TMUS,0.01157324522,0.03633006430,T-Mobile US
2011-03-31,2011-04-30,UNP,0.01939353043,0.05227278550,Union Pacific Corporation
2011-03-31,2011-04-30,UPS,0.01133868522,0.00874617500,United Parcel Service
2011-03-31,2011-04-30,V,0.02478841043,0.06112477670,Visa Inc.
2011-03-31,2011-04-30,VZ,0.00993132522,-0.01971998500,Verizon
2011-03-31,2011-04-30,WFC,0.02080089043,-0.07994525070,Wells Fargo
2011-03-31,2011-04-30,WMT,0.02056633043,0.06369605320,Walmart
2011-03-31,2011-04-30,XOM,0.01251148522,0.04576250080,ExxonMobil
2011-04-30,2011-05-31,AAPL,0.01110412522,-0.00656915240,Apple Inc.
2011-04-30,2011-05-31,ACN,0.01133868522,0.01271197680,Accenture
2011-04-30,2011-05-31,ADBE,0.01227692522,0.03219081540,Adobe Inc.
2011-04-30,2011-05-31,AIG,0.02267737043,-0.08507225210,American International Group
2011-04-30,2011-05-31,AMD,0.01962809043,-0.04615385260,Advanced Micro Devices
2011-04-30,2011-05-31,AMZN,0.02291193043,0.00449421650,Amazon
2011-04-30,2011-05-31,AXP,0.01845529043,0.05552780350,American Express
2011-04-30,2011-05-31,BK,0.02338105043,-0.02493399540,Bank of New York Mellon
2011-04-30,2011-05-31,BKNG,0.02056633043,-0.05817076350,Booking Holdings
2011-04-30,2011-05-31,BMY,0.01133868522,0.02348750570,Bristol Myers Squibb
2011-04-30,2011-05-31,BRK-B,0.01845529043,-0.05078035060,Berkshire Hathaway
2011-04-30,2011-05-31,C,0.02197369043,-0.10348579300,Citigroup
2011-04-30,2011-05-31,CAT,0.02103545043,-0.07945081790,Caterpillar Inc.
2011-04-30,2011-05-31,CL,0.01040044522,0.04515862210,Colgate-Palmolive
2011-04-30,2011-05-31,CMCSA,0.02103545043,-0.03267271500,Comcast
2011-04-30,2011-05-31,COF,0.02267737043,-0.00712580390,Capital One
2011-04-30,2011-05-31,COST,0.02220825043,0.01965646930,Costco
2011-04-30,2011-05-31,CRM,0.01274604522,0.09855689950,Salesforce
2011-04-30,2011-05-31,CVS,0.00946220522,0.07196099410,CVS Health
2011-04-30,2011-05-31,CVX,0.01063500522,-0.04139229390,Chevron Corporation
2011-04-30,2011-05-31,DE,0.00993132522,-0.11712782800,John Deere
2011-04-30,2011-05-31,DIS,0.02056633043,-0.03410694740,Walt Disney
2011-04-30,2011-05-31,FDX,0.02361561043,-0.02121851700,FedEx
2011-04-30,2011-05-31,GE,0.02056633043,-0.03960907600,GE Aerospace
2011-04-30,2011-05-31,GILD,0.01133868522,0.07466506320,Gilead Sciences
2011-04-30,2011-05-31,GOOG,0.02150457043,-0.02771549570,Alphabet Inc. (Class C)
2011-04-30,2011-05-31,GOOGL,0.02173913043,-0.02771543430,Alphabet Inc. (Class A)
2011-04-30,2011-05-31,HD,0.02009721043,-0.02341933880,Home Depot (The)
2011-04-30,2011-05-31,IBM,0.00969676522,-0.00967284500,IBM
2011-04-30,2011-05-31,INTC,0.01180780522,-0.02764529720,Intel
2011-04-30,2011-05-31,INTU,0.01086956522,-0.02861779070,Intuit
2011-04-30,2011-05-31,JNJ,0.01110412522,0.02388898440,Johnson & Johnson
2011-04-30,2011-05-31,JPM,0.01868985043,-0.04723877870,JPMorgan Chase
2011-04-30,2011-05-31,KO,0.01063500522,-0.00963515720,Coca-Cola Company (The)
2011-04-30,2011-05-31,LIN,0.02103545043,-0.00545009150,Linde plc
2011-04-30,2011-05-31,LLY,0.02080089043,0.03971909370,Eli Lilly and Company
2011-04-30,2011-05-31,LMT,0.01133868522,-0.01703426050,Lockheed Martin
2011-04-30,2011-05-31,LOW,0.01939353043,-0.07662585440,Lowe's
2011-04-30,2011-05-31,MA,0.02150457043,0.04104489510,Mastercard
2011-04-30,2011-05-31,MDT,0.01063500522,-0.01952944340,Medtronic
2011-04-30,2011-05-31,MMM,0.01110412522,-0.02911222770,3M
2011-04-30,2011-05-31,MSFT,0.01040044522,-0.03510791400,Microsoft
2011-04-30,2011-05-31,NEE,0.01063500522,0.02439464700,NextEra Energy
2011-04-30,2011-05-31,NFLX,0.02173913043,0.16388019590,Netflix
2011-04-30,2011-05-31,NKE,0.00946220522,0.02587481860,"Nike, Inc."
2011-04-30,2011-05-31,NVDA,0.02385017043,0.00200008110,Nvidia
2011-04-30,2011-05-31,ORCL,0.01110412522,-0.04668192670,Oracle Corporation
2011-04-30,2011-05-31,PFE,0.00993132522,0.02288961780,Pfizer
2011-04-30,2011-05-31,QCOM,0.01180780522,0.02627425160,Qualcomm
2011-04-30,2011-05-31,SBUX,0.01157324522,0.01629852880,Starbucks
2011-04-30,2011-05-31,SCHW,0.01227692522,-0.01638428380,Charles Schwab Corporation
2011-04-30,2011-05-31,SO,0.01180780522,0.03927296110,Southern Company
2011-04-30,2011-05-31,SPG,0.02173913043,0.03073166760,Simon Property Group
2011-04-30,2011-05-31,TGT,0.01227692522,0.00875703670,Target Corporation
2011-04-30,2011-05-31,TMUS,0.01133868522,0.06357686850,T-Mobile US
2011-04-30,2011-05-31,UNP,0.02267737043,0.01449740230,Union Pacific Corporation
2011-04-30,2011-05-31,UPS,0.01180780522,-0.01974141510,United Parcel Service
2011-04-30,2011-05-31,V,0.02103545043,0.03763444780,Visa Inc.
2011-04-30,2011-05-31,VZ,0.01040044522,-0.00990923480,Verizon
2011-04-30,2011-05-31,WFC,0.02385017043,-0.02542058920,Wells Fargo
2011-04-30,2011-05-31,WMT,0.02455385043,0.00436504550,Walmart
2011-04-30,2011-05-31,XOM,0.01344972522,-0.05126158230,ExxonMobil
2011-05-31,2011-06-30,AAPL,0.01133868522,-0.03495989980,Apple Inc.
2011-05-31,2011-06-30,ACN,0.00946220522,0.05279677010,Accenture
2011-05-31,2011-06-30,ADBE,0.01251148522,-0.09182790090,Adobe Inc.
2011-05-31,2011-06-30,AIG,0.02173913043,0.02877187470,American International Group
2011-05-31,2011-06-30,AMD,0.02244281043,-0.19470051550,Advanced Micro Devices
2011-05-31,2011-06-30,AMZN,0.02103545043,0.03965624860,Amazon
2011-05-31,2011-06-30,AXP,0.02103545043,0.00193766000,American Express
2011-05-31,2011-06-30,BK,0.02267737043,-0.08858084090,Bank of New York Mellon
2011-05-31,2011-06-30,BKNG,0.02080089043,-0.00632782090,Booking Holdings
2011-05-31,2011-06-30,BMY,0.00946220522,0.00695406450,Bristol Myers Squibb
2011-05-31,2011-06-30,BRK-B,0.02033177043,-0.02124700030,Berkshire Hathaway
2011-05-31,2011-06-30,C,0.02173913043,0.01215799180,Citigroup
2011-05-31,2011-06-30,CAT,0.02385017043,0.00623784160,Caterpillar Inc.
2011-05-31,2011-06-30,CL,0.01180780522,-0.00137084870,Colgate-Palmolive
2011-05-31,2011-06-30,CMCSA,0.01939353043,0.00396208130,Comcast
2011-05-31,2011-06-30,COF,0.02033177043,-0.04827571360,Capital One
2011-05-31,2011-06-30,COST,0.01986265043,-0.01215083820,Costco
2011-05-31,2011-06-30,CRM,0.01204236522,-0.02154203510,Salesforce
2011-05-31,2011-06-30,CVS,0.01016588522,-0.02868902770,CVS Health
2011-05-31,2011-06-30,CVX,0.01180780522,-0.01215153530,Chevron Corporation
2011-05-31,2011-06-30,DE,0.00875852522,-0.04217019250,John Deere
2011-05-31,2011-06-30,DIS,0.02220825043,-0.06221459070,Walt Disney
2011-05-31,2011-06-30,FDX,0.01962809043,0.01292169360,FedEx
2011-05-31,2011-06-30,GE,0.02244281043,-0.03971509210,GE Aerospace
2011-05-31,2011-06-30,GILD,0.01251148522,-0.00790607160,Gilead Sciences
2011-05-31,2011-06-30,GOOG,0.02173913043,-0.04279620180,Alphabet Inc. (Class C)
2011-05-31,2011-06-30,GOOGL,0.02197369043,-0.04279617720,Alphabet Inc. (Class A)
2011-05-31,2011-06-30,HD,0.02033177043,-0.00165330030,Home Depot (The)
2011-05-31,2011-06-30,IBM,0.01204236522,0.02005061110,IBM
2011-05-31,2011-06-30,INTC,0.01110412522,-0.00781821040,Intel
2011-05-31,2011-06-30,INTU,0.01321516522,-0.03909610620,Intuit
2011-05-31,2011-06-30,JNJ,0.01016588522,-0.00286922340,Johnson & Johnson
2011-05-31,2011-06-30,JPM,0.02103545043,-0.05319187260,JPMorgan Chase
2011-05-31,2011-06-30,KO,0.01227692522,0.00718433970,Coca-Cola Company (The)
2011-05-31,2011-06-30,LIN,0.02033177043,0.02409283450,Linde plc
2011-05-31,2011-06-30,LLY,0.02408473043,-0.01218761120,Eli Lilly and Company
2011-05-31,2011-06-30,LMT,0.01204236522,0.04953501630,Lockheed Martin
2011-05-31,2011-06-30,LOW,0.02220825043,-0.03438294510,Lowe's
2011-05-31,2011-06-30,MA,0.02150457043,0.04978230770,Mastercard
2011-05-31,2011-06-30,MDT,0.01133868522,-0.05331690420,Medtronic
2011-05-31,2011-06-30,MMM,0.01063500522,0.01207262910,3M
2011-05-31,2011-06-30,MSFT,0.01063500522,0.04639807290,Microsoft
2011-05-31,2011-06-30,NEE,0.01133868522,-0.00845576950,NextEra Energy
2011-05-31,2011-06-30,NFLX,0.02009721043,-0.02994834550,Netflix
2011-05-31,2011-06-30,NKE,0.01133868522,0.06548239280,"Nike, Inc."
2011-05-31,2011-06-30,NVDA,0.02150457043,-0.20459069290,Nvidia
2011-05-31,2011-06-30,ORCL,0.00805484522,-0.03828111310,Oracle Corporation
2011-05-31,2011-06-30,PFE,0.01063500522,-0.03033012380,Pfizer
2011-05-31,2011-06-30,QCOM,0.01344972522,-0.02700683890,Qualcomm
2011-05-31,2011-06-30,SBUX,0.01063500522,0.07722260000,Starbucks
2011-05-31,2011-06-30,SCHW,0.01016588522,-0.08357046420,Charles Schwab Corporation
2011-05-31,2011-06-30,SO,0.01180780522,0.00748526790,Southern Company
2011-05-31,2011-06-30,SPG,0.02314649043,-0.00871927620,Simon Property Group
2011-05-31,2011-06-30,TGT,0.01204236522,-0.04827837500,Target Corporation
2011-05-31,2011-06-30,TMUS,0.00946220522,-0.03854739760,T-Mobile US
2011-05-31,2011-06-30,UNP,0.02267737043,-0.00080349540,Union Pacific Corporation
2011-05-31,2011-06-30,UPS,0.01016588522,-0.00065863800,United Parcel Service
2011-05-31,2011-06-30,V,0.02267737043,0.04141471500,Visa Inc.
2011-05-31,2011-06-30,VZ,0.01133868522,0.00812337560,Verizon
2011-05-31,2011-06-30,WFC,0.02127001043,-0.00688861460,Wells Fargo
2011-05-31,2011-06-30,WMT,0.02267737043,-0.03130008770,Walmart
2011-05-31,2011-06-30,XOM,0.00946220522,-0.01950946700,ExxonMobil
2011-06-30,2011-07-31,AAPL,0.01180780522,0.16328594970,Apple Inc.
2011-06-30,2011-07-31,ACN,0.01133868522,-0.02118501670,Accenture
2011-06-30,2011-07-31,ADBE,0.00875852522,-0.11891896940,Adobe Inc.
2011-06-30,2011-07-31,AIG,0.02173913043,-0.02114581500,American International Group
2011-06-30,2011-07-31,AMD,0.02009721043,0.05007158700,Advanced Micro Devices
2011-06-30,2011-07-31,AMZN,0.02220825043,0.08817064190,Amazon
2011-06-30,2011-07-31,AXP,0.02197369043,-0.02859813510,American Express
2011-06-30,2011-07-31,BK,0.02220825043,-0.01990638970,Bank of New York Mellon
2011-06-30,2011-07-31,BKNG,0.02127001043,0.05024126080,Booking Holdings
2011-06-30,2011-07-31,BMY,0.01086956522,0.00119265140,Bristol Myers Squibb
2011-06-30,2011-07-31,BRK-B,0.02408473043,-0.04160745890,Berkshire Hathaway
2011-06-30,2011-07-31,C,0.02173913043,-0.07925126280,Citigroup
2011-06-30,2011-07-31,CAT,0.02080089043,-0.07204555930,Caterpillar Inc.
2011-06-30,2011-07-31,CL,0.00875852522,-0.03466410810,Colgate-Palmolive
2011-06-30,2011-07-31,CMCSA,0.02291193043,-0.05209191820,Comcast
2011-06-30,2011-07-31,COF,0.01892441043,-0.07489840880,Capital One
2011-06-30,2011-07-31,COST,0.01939353043,-0.03680447830,Costco
2011-06-30,2011-07-31,CRM,0.01040044522,-0.02866149870,Salesforce
2011-06-30,2011-07-31,CVS,0.01157324522,-0.03273080340,CVS Health
2011-06-30,2011-07-31,CVX,0.01016588522,0.01147449480,Chevron Corporation
2011-06-30,2011-07-31,DE,0.01040044522,-0.04292339450,John Deere
2011-06-30,2011-07-31,DIS,0.02173913043,-0.01075844130,Walt Disney
2011-06-30,2011-07-31,FDX,0.02455385043,-0.08266325930,FedEx
2011-06-30,2011-07-31,GE,0.01986265043,-0.04056549930,GE Aerospace
2011-06-30,2011-07-31,GILD,0.01133868522,0.02294142070,Gilead Sciences
2011-06-30,2011-07-31,GOOG,0.02080089043,0.19216798760,Alphabet Inc. (Class C)
2011-06-30,2011-07-31,GOOGL,0.02361561043,0.19216796540,Alphabet Inc. (Class A)
2011-06-30,2011-07-31,HD,0.02338105043,-0.02836707670,Home Depot (The)
2011-06-30,2011-07-31,IBM,0.01274604522,0.06004083470,IBM
2011-06-30,2011-07-31,INTC,0.01016588522,0.00767150450,Intel
2011-06-30,2011-07-31,INTU,0.00922764522,-0.09949846490,Intuit
2011-06-30,2011-07-31,JNJ,0.01227692522,-0.02600708690,Johnson & Johnson
2011-06-30,2011-07-31,JPM,0.02197369043,-0.01196859490,JPMorgan Chase
2011-06-30,2011-07-31,KO,0.00899308522,0.01801733960,Coca-Cola Company (The)
2011-06-30,2011-07-31,LIN,0.02173913043,-0.03916563120,Linde plc
2011-06-30,2011-07-31,LLY,0.02173913043,0.02051702730,Eli Lilly and Company
2011-06-30,2011-07-31,LMT,0.01110412522,-0.06471583090,Lockheed Martin
2011-06-30,2011-07-31,LOW,0.02408473043,-0.07421698600,Lowe's
2011-06-30,2011-07-31,MA,0.02220825043,0.00633848370,Mastercard
2011-06-30,2011-07-31,MDT,0.01157324522,-0.06436553900,Medtronic
2011-06-30,2011-07-31,MMM,0.01157324522,-0.08128594380,3M
2011-06-30,2011-07-31,MSFT,0.01040044522,0.05384614660,Microsoft
2011-06-30,2011-07-31,NEE,0.01157324522,-0.02924792370,NextEra Energy
2011-06-30,2011-07-31,NFLX,0.01986265043,0.01256231880,Netflix
2011-06-30,2011-07-31,NKE,0.01157324522,0.00568452770,"Nike, Inc."
2011-06-30,2011-07-31,NVDA,0.02150457043,-0.13237151050,Nvidia
2011-06-30,2011-07-31,ORCL,0.00969676522,-0.07079917260,Oracle Corporation
2011-06-30,2011-07-31,PFE,0.01016588522,-0.06553409270,Pfizer
2011-06-30,2011-07-31,QCOM,0.01086956522,-0.03539363520,Qualcomm
2011-06-30,2011-07-31,SBUX,0.01133868522,0.01519422630,Starbucks
2011-06-30,2011-07-31,SCHW,0.01251148522,-0.09240108880,Charles Schwab Corporation
2011-06-30,2011-07-31,SO,0.00993132522,-0.02080240140,Southern Company
2011-06-30,2011-07-31,SPG,0.02056633043,0.03682316200,Simon Property Group
2011-06-30,2011-07-31,TGT,0.01133868522,0.09763325690,Target Corporation
2011-06-30,2011-07-31,TMUS,0.01227692522,-0.05403834410,T-Mobile US
2011-06-30,2011-07-31,UNP,0.02127001043,-0.01839080840,Union Pacific Corporation
2011-06-30,2011-07-31,UPS,0.01110412522,-0.05087088960,United Parcel Service
2011-06-30,2011-07-31,V,0.01939353043,0.01519127270,Visa Inc.
2011-06-30,2011-07-31,VZ,0.01040044522,-0.05210871970,Verizon
2011-06-30,2011-07-31,WFC,0.02056633043,-0.00427664220,Wells Fargo
2011-06-30,2011-07-31,WMT,0.02549209043,-0.00809204800,Walmart
2011-06-30,2011-07-31,XOM,0.01204236522,-0.01953828780,ExxonMobil
2011-07-31,2011-08-31,AAPL,0.00993132522,-0.01446977350,Apple Inc.
2011-07-31,2011-08-31,ACN,0.01274604522,-0.09384486460,Accenture
2011-07-31,2011-08-31,ADBE,0.00852396522,-0.08913747370,Adobe Inc.
2011-07-31,2011-08-31,AIG,0.02338105043,-0.11742184270,American International Group
2011-07-31,2011-08-31,AMD,0.02197369043,-0.06948231860,Advanced Micro Devices
2011-07-31,2011-08-31,AMZN,0.02314649043,-0.03276110300,Amazon
2011-07-31,2011-08-31,AXP,0.02291193043,-0.00659524770,American Express
2011-07-31,2011-08-31,BK,0.01986265043,-0.17263858740,Bank of New York Mellon
2011-07-31,2011-08-31,BKNG,0.02244281043,-0.00072532770,Booking Holdings
2011-07-31,2011-08-31,BMY,0.01110412522,0.03803275970,Bristol Myers Squibb
