beginning_date,ending_date,identifier,weight,return
2012-11-30,2012-12-31,spg,0.02103545043,0.04676199360
2012-11-30,2012-12-31,tgt,0.01204236522,-0.05729776080
2012-11-30,2012-12-31,tmus,0.01157324522,-0.06666676110
2012-11-30,2012-12-31,unp,0.02103545043,0.02975714990
2012-11-30,2012-12-31,ups,0.00922764522,0.01672396910
2012-11-30,2012-12-31,v,0.02033177043,0.01484226280
2012-11-30,2012-12-31,vz,0.01274604522,-0.01926534550
2012-11-30,2012-12-31,wfc,0.02103545043,0.04212410930
2012-11-30,2012-12-31,wmt,0.02244281043,-0.05262381310
2012-11-30,2012-12-31,xom,0.01016588522,-0.01189146950
2012-12-31,2013-01-31,aapl,0.01180780522,-0.14408952430
2012-12-31,2013-01-31,acn,0.01063500522,0.08105288950
2012-12-31,2013-01-31,adbe,0.01180780522,0.00398093220
2012-12-31,2013-01-31,aig,0.02080089043,0.07167134780
2012-12-31,2013-01-31,amd,0.02103545043,0.08333325050
2012-12-31,2013-01-31,amzn,0.02150457043,0.05831703070
2012-12-31,2013-01-31,axp,0.02080089043,0.02313845210
2012-12-31,2013-01-31,bk,0.02150457043,0.05680906950
2012-12-31,2013-01-31,bkng,0.02197369043,0.10490164990
2012-12-31,2013-01-31,bmy,0.01063500522,0.10892908350
2012-12-31,2013-01-31,brk-b,0.02103545043,0.08060204690
2012-12-31,2013-01-31,c,0.02127001043,0.06572296970
2012-12-31,2013-01-31,cat,0.02056633043,0.10430544390
2012-12-31,2013-01-31,cl,0.01110412522,0.02707102540
2012-12-31,2013-01-31,cmcsa,0.02150457043,0.02378397890
2012-12-31,2013-01-31,cof,0.02056633043,-0.02779208480
2012-12-31,2013-01-31,cost,0.02150457043,0.10989346310
2012-12-31,2013-01-31,crm,0.01133868522,0.02397386710
2012-12-31,2013-01-31,cvs,0.01040044522,0.05894500120
2012-12-31,2013-01-31,cvx,0.01204236522,0.06482345810
2012-12-31,2013-01-31,de,0.01040044522,0.09422304210
2012-12-31,2013-01-31,dis,0.02361561043,0.09876283010
2012-12-31,2013-01-31,fdx,0.02173913043,0.10608368300
2012-12-31,2013-01-31,ge,0.02127001043,0.07362313270
2012-12-31,2013-01-31,gild,0.01274604522,0.07420019150
2012-12-31,2013-01-31,goog,0.02103545043,0.06829423970
2012-12-31,2013-01-31,googl,0.02080089043,0.06829430540
2012-12-31,2013-01-31,hd,0.01986265043,0.08197261880
2012-12-31,2013-01-31,ibm,0.01180780522,0.06014077280
2012-12-31,2013-01-31,intc,0.00993132522,0.02036882920
2012-12-31,2013-01-31,intu,0.01157324522,0.04875624100
2012-12-31,2013-01-31,jnj,0.01157324522,0.05449426130
2012-12-31,2013-01-31,jpm,0.02103545043,0.07004773100
2012-12-31,2013-01-31,ko,0.01110412522,0.02731104070
2012-12-31,2013-01-31,lin,0.02173913043,0.01367971080
2012-12-31,2013-01-31,lly,0.02338105043,0.08860481230
2012-12-31,2013-01-31,lmt,0.01063500522,-0.05872829430
2012-12-31,2013-01-31,low,0.02338105043,0.07516902070
2012-12-31,2013-01-31,ma,0.02127001043,0.05520276450
2012-12-31,2013-01-31,mdt,0.01040044522,0.14300283980
2012-12-31,2013-01-31,mmm,0.01040044522,0.08292947020
2012-12-31,2013-01-31,msft,0.01086956522,0.02770526050
2012-12-31,2013-01-31,nee,0.01016588522,0.04133544900
2012-12-31,2013-01-31,nflx,0.01986265043,0.78464195060
2012-12-31,2013-01-31,nke,0.00993132522,0.05200400660
2012-12-31,2013-01-31,nvda,0.02009721043,0.00000000000
2012-12-31,2013-01-31,orcl,0.01274604522,0.07169085600
2012-12-31,2013-01-31,pfe,0.01180780522,0.08771943910
2012-12-31,2013-01-31,qcom,0.01204236522,0.07146905730
2012-12-31,2013-01-31,sbux,0.01204236522,0.04642901070
2012-12-31,2013-01-31,schw,0.01016588522,0.15111380940
2012-12-31,2013-01-31,so,0.01016588522,0.03316978510
2012-12-31,2013-01-31,spg,0.02314649043,0.01322025790
2012-12-31,2013-01-31,tgt,0.01157324522,0.02095668950
2012-12-31,2013-01-31,tmus,0.01040044522,0.00905435610
2012-12-31,2013-01-31,unp,0.02267737043,0.04565724440
2012-12-31,2013-01-31,ups,0.01040044522,0.07541017210
2012-12-31,2013-01-31,v,0.02056633043,0.04176010240
2012-12-31,2013-01-31,vz,0.01133868522,0.00785742350
2012-12-31,2013-01-31,wfc,0.02244281043,0.01901705910
2012-12-31,2013-01-31,wmt,0.02267737043,0.03089750490
2012-12-31,2013-01-31,xom,0.01133868522,0.03951439280
2013-01-31,2013-02-28,aapl,0.01110412522,-0.03093348880
2013-01-31,2013-02-28,acn,0.01040044522,0.03435771170
2013-01-31,2013-02-28,adbe,0.01086956522,0.03912237560
2013-01-31,2013-02-28,aig,0.02291193043,0.00475807530
2013-01-31,2013-02-28,amd,0.01939353043,-0.04230765350
2013-01-31,2013-02-28,amzn,0.02314649043,-0.00463273800
2013-01-31,2013-02-28,axp,0.02220825043,0.06048284390
2013-01-31,2013-02-28,bk,0.02103545043,0.00411076660
2013-01-31,2013-02-28,bkng,0.02220825043,0.00531026710
2013-01-31,2013-02-28,bmy,0.00993132522,0.03407189850
2013-01-31,2013-02-28,brk-b,0.02267737043,0.05395649790
2013-01-31,2013-02-28,c,0.02080089043,-0.00426942510
2013-01-31,2013-02-28,cat,0.02455385043,-0.06118521300
2013-01-31,2013-02-28,cl,0.01086956522,0.07185026120
2013-01-31,2013-02-28,cmcsa,0.02431929043,0.04490514470
2013-01-31,2013-02-28,cof,0.02197369043,-0.09392748710
2013-01-31,2013-02-28,cost,0.02033177043,-0.01026031620
2013-01-31,2013-02-28,crm,0.01157324522,-0.01690591760
2013-01-31,2013-02-28,cvs,0.01180780522,0.00276762320
2013-01-31,2013-02-28,cvx,0.01133868522,0.01736873000
2013-01-31,2013-02-28,de,0.00993132522,-0.06623432640
2013-01-31,2013-02-28,dis,0.02080089043,0.01317721530
2013-01-31,2013-02-28,fdx,0.02173913043,0.03923126920
2013-01-31,2013-02-28,ge,0.02009721043,0.04219037670
2013-01-31,2013-02-28,gild,0.01040044522,0.08289001490
2013-01-31,2013-02-28,goog,0.02103545043,0.06022309300
2013-01-31,2013-02-28,googl,0.02173913043,0.06022312890
2013-01-31,2013-02-28,hd,0.02197369043,0.02361028480
2013-01-31,2013-02-28,ibm,0.01086956522,-0.01103076030
2013-01-31,2013-02-28,intc,0.01251148522,-0.00760487710
2013-01-31,2013-02-28,intu,0.01063500522,0.03633247090
2013-01-31,2013-02-28,jnj,0.01086956522,0.02962626280
2013-01-31,2013-02-28,jpm,0.02033177043,0.04688777970
2013-01-31,2013-02-28,ko,0.01204236522,0.03974152050
2013-01-31,2013-02-28,lin,0.02338105043,0.02428211890
2013-01-31,2013-02-28,lly,0.02127001043,0.01806664870
2013-01-31,2013-02-28,lmt,0.01016588522,0.01300793660
2013-01-31,2013-02-28,low,0.02267737043,0.00329124550
2013-01-31,2013-02-28,ma,0.02314649043,-0.00053164660
2013-01-31,2013-02-28,mdt,0.00946220522,-0.03519332560
2013-01-31,2013-02-28,mmm,0.01157324522,0.03431123760
2013-01-31,2013-02-28,msft,0.01157324522,0.01275020140
2013-01-31,2013-02-28,nee,0.01063500522,-0.00249859510
2013-01-31,2013-02-28,nflx,0.02385017043,0.13822311920
2013-01-31,2013-02-28,nke,0.00993132522,0.00758528320
2013-01-31,2013-02-28,nvda,0.02127001043,0.03262628510
2013-01-31,2013-02-28,orcl,0.01086956522,-0.03576391820
2013-01-31,2013-02-28,pfe,0.01016588522,0.01206816480
2013-01-31,2013-02-28,qcom,0.01227692522,-0.00575582690
2013-01-31,2013-02-28,sbux,0.00922764522,-0.02262968870
2013-01-31,2013-02-28,schw,0.01040044522,-0.01754354780
2013-01-31,2013-02-28,so,0.00946220522,0.02895807240
2013-01-31,2013-02-28,spg,0.02033177043,-0.00824080840
2013-01-31,2013-02-28,tgt,0.01204236522,0.04221136130
2013-01-31,2013-02-28,tmus,0.01063500522,-0.02293111500
2013-01-31,2013-02-28,unp,0.02103545043,0.04297873200
2013-01-31,2013-02-28,ups,0.01086956522,0.04237641720
2013-01-31,2013-02-28,v,0.02150457043,0.00462289690
2013-01-31,2013-02-28,vz,0.01040044522,0.07939589460
2013-01-31,2013-02-28,wfc,0.02080089043,0.01436760730
2013-01-31,2013-02-28,wmt,0.02080089043,0.01186582780
2013-01-31,2013-02-28,xom,0.01180780522,-0.00466829100
2013-02-28,2013-03-28,aapl,0.01016588522,0.00869908460
2013-02-28,2013-03-28,acn,0.01016588522,0.02165169440
2013-02-28,2013-03-28,adbe,0.01133868522,0.10709740360
2013-02-28,2013-03-28,aig,0.02173913043,0.02131039100
2013-02-28,2013-03-28,amd,0.01986265043,0.02409636250
2013-02-28,2013-03-28,amzn,0.02244281043,0.00840050410
2013-02-28,2013-03-28,axp,0.02244281043,0.08543841480
2013-02-28,2013-03-28,bk,0.02173913043,0.03131912780
2013-02-28,2013-03-28,bkng,0.02244281043,-0.00137858360
2013-02-28,2013-03-28,bmy,0.01227692522,0.11414604570
2013-02-28,2013-03-28,brk-b,0.02127001043,0.01996861020
2013-02-28,2013-03-28,c,0.02009721043,0.05408619700
2013-02-28,2013-03-28,cat,0.02291193043,-0.05846051310
2013-02-28,2013-03-28,cl,0.00993132522,0.03146019780
2013-02-28,2013-03-28,cmcsa,0.02173913043,0.05503880030
2013-02-28,2013-03-28,cof,0.02244281043,0.07775497430
2013-02-28,2013-03-28,cost,0.02103545043,0.05038255010
2013-02-28,2013-03-28,crm,0.00946220522,0.05679003830
2013-02-28,2013-03-28,cvs,0.00852396522,0.07570394920
2013-02-28,2013-03-28,cvx,0.01086956522,0.02215155130
2013-02-28,2013-03-28,de,0.01438796522,-0.02106330940
2013-02-28,2013-03-28,dis,0.02056633043,0.04048381240
2013-02-28,2013-03-28,fdx,0.02033177043,-0.06857644180
2013-02-28,2013-03-28,ge,0.01986265043,0.00592335460
2013-02-28,2013-03-28,gild,0.01110412522,0.14559914940
2013-02-28,2013-03-28,goog,0.02173913043,-0.00874934160
2013-02-28,2013-03-28,googl,0.02103545043,-0.00874942840
2013-02-28,2013-03-28,hd,0.02033177043,0.01868628210
2013-02-28,2013-03-28,ibm,0.01133868522,0.06656326970
2013-02-28,2013-03-28,intc,0.01227692522,0.05721867080
2013-02-28,2013-03-28,intu,0.01204236522,0.01845815870
2013-02-28,2013-03-28,jnj,0.00946220522,0.07978133590
2013-02-28,2013-03-28,jpm,0.02291193043,-0.02984452960
2013-02-28,2013-03-28,ko,0.00993132522,0.04442191740
2013-02-28,2013-03-28,lin,0.02150457043,-0.01335720470
2013-02-28,2013-03-28,lly,0.02056633043,0.04851789970
2013-02-28,2013-03-28,lmt,0.01321516522,0.11145934480
2013-02-28,2013-03-28,low,0.02033177043,-0.00602880420
2013-02-28,2013-03-28,ma,0.02103545043,0.04501530020
2013-02-28,2013-03-28,mdt,0.01321516522,0.04448406150
2013-02-28,2013-03-28,mmm,0.00946220522,0.02977068530
2013-02-28,2013-03-28,msft,0.01157324522,0.03765760960
2013-02-28,2013-03-28,nee,0.01157324522,0.09080198650
2013-02-28,2013-03-28,nflx,0.02150457043,0.00638033900
2013-02-28,2013-03-28,nke,0.01110412522,0.08775162190
2013-02-28,2013-03-28,nvda,0.02244281043,0.01964559740
2013-02-28,2013-03-28,orcl,0.01016588522,-0.05578289270
2013-02-28,2013-03-28,pfe,0.01016588522,0.05443878920
2013-02-28,2013-03-28,qcom,0.01063500522,0.01980481270
2013-02-28,2013-03-28,sbux,0.01040044522,0.04218828950
2013-02-28,2013-03-28,schw,0.01157324522,0.09322520420
2013-02-28,2013-03-28,so,0.01438796522,0.04243428530
2013-02-28,2013-03-28,spg,0.02408473043,0.00518157820
2013-02-28,2013-03-28,tgt,0.00875852522,0.09343761480
2013-02-28,2013-03-28,tmus,0.00946220522,0.11224481090
2013-02-28,2013-03-28,unp,0.02150457043,0.04406466140
2013-02-28,2013-03-28,ups,0.01227692522,0.04706819770
2013-02-28,2013-03-28,v,0.01986265043,0.07285788530
2013-02-28,2013-03-28,vz,0.01227692522,0.05630793810
2013-02-28,2013-03-28,wfc,0.02408473043,0.05444711320
2013-02-28,2013-03-28,wmt,0.02291193043,0.05721951150
2013-02-28,2013-03-28,xom,0.00969676522,0.01268227200
2013-03-28,2013-04-30,aapl,0.01180780522,0.00027125080
2013-03-28,2013-04-30,acn,0.01227692522,0.07200215120
2013-03-28,2013-04-30,adbe,0.01063500522,0.03584561940
2013-03-28,2013-04-30,aig,0.02244281043,0.06697570720
2013-03-28,2013-04-30,amd,0.02220825043,0.10588234740
2013-03-28,2013-04-30,amzn,0.02173913043,-0.04758150930
2013-03-28,2013-04-30,axp,0.01986265043,0.01408245710
2013-03-28,2013-04-30,bk,0.02103545043,0.00821691040
2013-03-28,2013-04-30,bkng,0.02197369043,0.01137814450
2013-03-28,2013-04-30,bmy,0.00969676522,-0.03568789630
2013-03-28,2013-04-30,brk-b,0.02291193043,0.02034551640
2013-03-28,2013-04-30,c,0.02267737043,0.05470137290
2013-03-28,2013-04-30,cat,0.02338105043,-0.02644576490
2013-03-28,2013-04-30,cl,0.01157324522,0.01169194340
2013-03-28,2013-04-30,cmcsa,0.02220825043,-0.01619849950
2013-03-28,2013-04-30,cof,0.02267737043,0.05150122260
2013-03-28,2013-04-30,cost,0.02314649043,0.02186395580
2013-03-28,2013-04-30,crm,0.01040044522,-0.08046750170
2013-03-28,2013-04-30,cvs,0.00969676522,0.05801027280
2013-03-28,2013-04-30,cvx,0.01110412522,0.02684726130
2013-03-28,2013-04-30,de,0.01157324522,0.04474679090
2013-03-28,2013-04-30,dis,0.01939353043,0.10633801510
2013-03-28,2013-04-30,fdx,0.02220825043,-0.04142562830
2013-03-28,2013-04-30,ge,0.02103545043,-0.03590008510
2013-03-28,2013-04-30,gild,0.00969676522,0.03473618230
2013-03-28,2013-04-30,goog,0.02220825043,0.03825283360
2013-03-28,2013-04-30,googl,0.02385017043,0.03825287590
2013-03-28,2013-04-30,hd,0.01704793043,0.05694050240
2013-03-28,2013-04-30,ibm,0.01086956522,-0.05044524040
2013-03-28,2013-04-30,intc,0.01344972522,0.09661184630
2013-03-28,2013-04-30,intu,0.01157324522,-0.09168448650
2013-03-28,2013-04-30,jnj,0.01180780522,0.04538223590
2013-03-28,2013-04-30,jpm,0.02150457043,0.03265871720
2013-03-28,2013-04-30,ko,0.01016588522,0.05431312740
2013-03-28,2013-04-30,lin,0.02127001043,0.03021969280
2013-03-28,2013-04-30,lly,0.02338105043,-0.02482812540
2013-03-28,2013-04-30,lmt,0.01321516522,0.02662696490
2013-03-28,2013-04-30,low,0.01915897043,0.01318549060
2013-03-28,2013-04-30,ma,0.01915897043,0.02180622720
2013-03-28,2013-04-30,mdt,0.01016588522,-0.00596238820
2013-03-28,2013-04-30,mmm,0.01086956522,-0.01505027450
2013-03-28,2013-04-30,msft,0.01227692522,0.15693790460
2013-03-28,2013-04-30,nee,0.01133868522,0.05599907860
2013-03-28,2013-04-30,nflx,0.02173913043,0.14153633820
2013-03-28,2013-04-30,nke,0.00969676522,0.07778344270
2013-03-28,2013-04-30,nvda,0.01962809043,0.07326574960
2013-03-28,2013-04-30,orcl,0.01086956522,0.01391916740
2013-03-28,2013-04-30,pfe,0.01040044522,0.00727658040
2013-03-28,2013-04-30,qcom,0.01157324522,-0.07637574180
2013-03-28,2013-04-30,sbux,0.01180780522,0.06830524880
2013-03-28,2013-04-30,schw,0.01180780522,-0.04126635770
2013-03-28,2013-04-30,so,0.01040044522,0.02791989230
2013-03-28,2013-04-30,spg,0.02314649043,0.12304488260
2013-03-28,2013-04-30,tgt,0.01016588522,0.03082562690
2013-03-28,2013-04-30,tmus,0.01180780522,0.08623854360
2013-03-28,2013-04-30,unp,0.02080089043,0.03897174460
2013-03-28,2013-04-30,ups,0.01133868522,-0.00069865950
2013-03-28,2013-04-30,v,0.01962809043,-0.00812558740
2013-03-28,2013-04-30,vz,0.00969676522,0.09684614800
2013-03-28,2013-04-30,wfc,0.01962809043,0.02676380460
2013-03-28,2013-04-30,wmt,0.02314649043,0.04532206400
2013-03-28,2013-04-30,xom,0.01204236522,-0.01242916500
2013-04-30,2013-05-31,aapl,0.00899308522,0.01569606070
2013-04-30,2013-05-31,acn,0.00993132522,0.01905786870
2013-04-30,2013-05-31,adbe,0.01274604522,-0.04813668800
2013-04-30,2013-05-31,aig,0.01939353043,0.07339435900
2013-04-30,2013-05-31,amd,0.01915897043,0.41843974990
2013-04-30,2013-05-31,amzn,0.02478841043,0.06063589010
2013-04-30,2013-05-31,axp,0.01962809043,0.10999157260
2013-04-30,2013-05-31,bk,0.02150457043,0.07097056000
2013-04-30,2013-05-31,bkng,0.02197369043,0.15508845490
2013-04-30,2013-05-31,bmy,0.01040044522,0.16816816450
2013-04-30,2013-05-31,brk-b,0.02220825043,0.07289315300
2013-04-30,2013-05-31,c,0.02291193043,0.11423103420
2013-04-30,2013-05-31,cat,0.02033177043,0.01985534840
2013-04-30,2013-05-31,cl,0.01040044522,-0.02564890390
2013-04-30,2013-05-31,cmcsa,0.02314649043,-0.02282157290
2013-04-30,2013-05-31,cof,0.02103545043,0.05451738740
2013-04-30,2013-05-31,cost,0.02033177043,0.01106728230
2013-04-30,2013-05-31,crm,0.01157324522,0.02967652760
2013-04-30,2013-05-31,cvs,0.01251148522,-0.00638117820
2013-04-30,2013-05-31,cvx,0.01110412522,0.00606507560
2013-04-30,2013-05-31,de,0.01180780522,-0.02452397190
2013-04-30,2013-05-31,dis,0.02385017043,0.00381913070
2013-04-30,2013-05-31,fdx,0.02455385043,0.02478443270
2013-04-30,2013-05-31,ge,0.02103545043,0.04620948880
2013-04-30,2013-05-31,gild,0.00969676522,0.07582965700
2013-04-30,2013-05-31,goog,0.02244281043,0.05657488850
2013-04-30,2013-05-31,googl,0.02127001043,0.05657485250
2013-04-30,2013-05-31,hd,0.01962809043,0.07239282330
2013-04-30,2013-05-31,ibm,0.00993132522,0.02705606580
2013-04-30,2013-05-31,intc,0.01086956522,0.01377870610
2013-04-30,2013-05-31,intu,0.01063500522,-0.01752967740
2013-04-30,2013-05-31,jnj,0.00993132522,-0.01231997490
2013-04-30,2013-05-31,jpm,0.02197369043,0.12081886030
2013-04-30,2013-05-31,ko,0.01204236522,-0.05527984640
2013-04-30,2013-05-31,lin,0.02080089043,0.00026233770
2013-04-30,2013-05-31,lly,0.02080089043,-0.04008695250
2013-04-30,2013-05-31,lmt,0.01086956522,0.06801871090
2013-04-30,2013-05-31,low,0.02103545043,0.10066366440
2013-04-30,2013-05-31,ma,0.02150457043,0.03248357730
2013-04-30,2013-05-31,mdt,0.01204236522,0.09879497280
2013-04-30,2013-05-31,mmm,0.01251148522,0.05309939560
2013-04-30,2013-05-31,msft,0.00993132522,0.05438078850
2013-04-30,2013-05-31,nee,0.01063500522,-0.07814184600
2013-04-30,2013-05-31,nflx,0.02314649043,0.04711438780
2013-04-30,2013-05-31,nke,0.00993132522,-0.03050312470
2013-04-30,2013-05-31,nvda,0.02150457043,0.05083507310
2013-04-30,2013-05-31,orcl,0.01274604522,0.03050615600
2013-04-30,2013-05-31,pfe,0.01157324522,-0.06329523800
2013-04-30,2013-05-31,qcom,0.01251148522,0.03051933910
2013-04-30,2013-05-31,sbux,0.01063500522,0.03780396050
2013-04-30,2013-05-31,schw,0.01180780522,0.17099092230
2013-04-30,2013-05-31,so,0.01157324522,-0.08977803220
2013-04-30,2013-05-31,spg,0.02173913043,-0.06531091810
2013-04-30,2013-05-31,tgt,0.01040044522,-0.01502294250
2013-04-30,2013-05-31,tmus,0.01040044522,-0.09501686030
2013-04-30,2013-05-31,unp,0.02173913043,0.04501180950
2013-04-30,2013-05-31,ups,0.01110412522,0.00069914790
2013-04-30,2013-05-31,v,0.02173913043,0.05746193280
2013-04-30,2013-05-31,vz,0.01133868522,-0.09128032100
2013-04-30,2013-05-31,wfc,0.02173913043,0.06766750210
2013-04-30,2013-05-31,wmt,0.02127001043,-0.03705631480
2013-04-30,2013-05-31,xom,0.00922764522,0.01663095790
2013-05-31,2013-06-30,aapl,0.01133868522,-0.11245707950
2013-05-31,2013-06-30,acn,0.00946220522,-0.12361488560
2013-05-31,2013-06-30,adbe,0.01016588522,0.06175720190
2013-05-31,2013-06-30,aig,0.02431929043,0.00539819600
2013-05-31,2013-06-30,amd,0.01986265043,0.01999998090
2013-05-31,2013-06-30,amzn,0.01939353043,0.03153785370
2013-05-31,2013-06-30,axp,0.02103545043,-0.01254763730
2013-05-31,2013-06-30,bk,0.02150457043,-0.06686634070
2013-05-31,2013-06-30,bkng,0.02408473043,0.02828603330
2013-05-31,2013-06-30,bmy,0.01063500522,-0.02868953060
2013-05-31,2013-06-30,brk-b,0.01892441043,-0.01884808920
2013-05-31,2013-06-30,c,0.02103545043,-0.07712137650
2013-05-31,2013-06-30,cat,0.02103545043,-0.03857839490
2013-05-31,2013-06-30,cl,0.00946220522,-0.00950923940
2013-05-31,2013-06-30,cmcsa,0.02338105043,0.03933267440
2013-05-31,2013-06-30,cof,0.02455385043,0.03604902350
2013-05-31,2013-06-30,cost,0.02080089043,0.01138889520
2013-05-31,2013-06-30,crm,0.01204236522,-0.09803926700
2013-05-31,2013-06-30,cvs,0.01086956522,-0.00694721240
2013-05-31,2013-06-30,cvx,0.01274604522,-0.02815180460
2013-05-31,2013-06-30,de,0.01110412522,-0.06727163480
2013-05-31,2013-06-30,dis,0.02431929043,0.00110978640
2013-05-31,2013-06-30,fdx,0.02361561043,0.02325108800
2013-05-31,2013-06-30,ge,0.02173913043,-0.00557482700
2013-05-31,2013-06-30,gild,0.01086956522,-0.05892079880
2013-05-31,2013-06-30,goog,0.02056633043,0.01050251160
2013-05-31,2013-06-30,googl,0.01962809043,0.01050252020
2013-05-31,2013-06-30,hd,0.02080089043,-0.01512836700
2013-05-31,2013-06-30,ibm,0.00852396522,-0.07698380200
2013-05-31,2013-06-30,intc,0.00969676522,0.00734163940
2013-05-31,2013-06-30,intu,0.01274604522,0.04449019620
2013-05-31,2013-06-30,jnj,0.00922764522,0.02762472410
2013-05-31,2013-06-30,jpm,0.02338105043,-0.03297300760
2013-05-31,2013-06-30,ko,0.00993132522,0.00300050420
2013-05-31,2013-06-30,lin,0.02056633043,0.00725971140
2013-05-31,2013-06-30,lly,0.02220825043,-0.06788181020
2013-05-31,2013-06-30,lmt,0.01110412522,0.03595289960
2013-05-31,2013-06-30,low,0.02080089043,-0.02873403020
2013-05-31,2013-06-30,ma,0.02619577043,0.00745303070
2013-05-31,2013-06-30,mdt,0.00969676522,0.00901810470
2013-05-31,2013-06-30,mmm,0.01133868522,-0.00157395820
2013-05-31,2013-06-30,msft,0.01016588522,-0.00337536430
2013-05-31,2013-06-30,nee,0.01204236522,0.08696697430
2013-05-31,2013-06-30,nflx,0.01962809043,-0.06700557980
2013-05-31,2013-06-30,nke,0.01298060522,0.03621795250
2013-05-31,2013-06-30,nvda,0.02361561043,-0.02478802470
2013-05-31,2013-06-30,orcl,0.01110412522,-0.09088226670
2013-05-31,2013-06-30,pfe,0.01086956522,0.03721981110
2013-05-31,2013-06-30,qcom,0.00993132522,-0.03764965240
2013-05-31,2013-06-30,sbux,0.01040044522,0.04103494850
2013-05-31,2013-06-30,schw,0.01180780522,0.07267283830
2013-05-31,2013-06-30,so,0.01157324522,0.01600641770
2013-05-31,2013-06-30,spg,0.01915897043,-0.04506249690
2013-05-31,2013-06-30,tgt,0.01180780522,-0.00406743910
2013-05-31,2013-06-30,tmus,0.01016588522,0.39729232190
2013-05-31,2013-06-30,unp,0.02361561043,0.00218532870
2013-05-31,2013-06-30,ups,0.01274604522,0.01381212840
2013-05-31,2013-06-30,v,0.01845529043,0.02775944450
2013-05-31,2013-06-30,vz,0.01157324522,0.03836616030
2013-05-31,2013-06-30,wfc,0.02267737043,0.02576986530
2013-05-31,2013-06-30,wmt,0.02080089043,0.00129315740
2013-05-31,2013-06-30,xom,0.01016588522,0.00558213560
2013-06-30,2013-07-31,aapl,0.01227692522,0.14122495670
2013-06-30,2013-07-31,acn,0.01110412522,0.02570874870
2013-06-30,2013-07-31,adbe,0.01321516522,0.03775235630
2013-06-30,2013-07-31,aig,0.02009721043,0.01812027690
2013-06-30,2013-07-31,amd,0.02173913043,-0.07598037960
2013-06-30,2013-07-31,amzn,0.02056633043,0.08473480200
2013-06-30,2013-07-31,axp,0.02385017043,-0.01324228030
2013-06-30,2013-07-31,bk,0.02361561043,0.12121252160
2013-06-30,2013-07-31,bkng,0.02267737043,0.05927397200
2013-06-30,2013-07-31,bmy,0.01180780522,-0.03244599460
2013-06-30,2013-07-31,brk-b,0.02173913043,0.03529310800
2013-06-30,2013-07-31,c,0.01892441043,0.08692939030
2013-06-30,2013-07-31,cat,0.01915897043,0.00509197500
2013-06-30,2013-07-31,cl,0.00993132522,0.04503402010
2013-06-30,2013-07-31,cmcsa,0.02291193043,0.07976091110
2013-06-30,2013-07-31,cof,0.02080089043,0.09886969960
2013-06-30,2013-07-31,cost,0.02056633043,0.06195161500
2013-06-30,2013-07-31,crm,0.00993132522,0.14588787610
2013-06-30,2013-07-31,cvs,0.01040044522,0.07537642590
2013-06-30,2013-07-31,cvx,0.01157324522,0.06379945230
2013-06-30,2013-07-31,de,0.01110412522,0.02876348140
2013-06-30,2013-07-31,dis,0.02080089043,0.02375292610
2013-06-30,2013-07-31,fdx,0.02220825043,0.07692598160
2013-06-30,2013-07-31,ge,0.02103545043,0.06142161530
2013-06-30,2013-07-31,gild,0.01298060522,0.19758097830
2013-06-30,2013-07-31,goog,0.02244281043,0.00838284650
2013-06-30,2013-07-31,googl,0.02267737043,0.00838284240
2013-06-30,2013-07-31,hd,0.02127001043,0.02519280820
2013-06-30,2013-07-31,ibm,0.01063500522,0.02056398390
2013-06-30,2013-07-31,intc,0.00946220522,-0.03673173550
2013-06-30,2013-07-31,intu,0.00899308522,0.04718180840
2013-06-30,2013-07-31,jnj,0.01110412522,0.08898197680
2013-06-30,2013-07-31,jpm,0.02267737043,0.05569242690
2013-06-30,2013-07-31,ko,0.01086956522,0.00615876750
2013-06-30,2013-07-31,lin,0.02173913043,0.04889911750
2013-06-30,2013-07-31,lly,0.01986265043,0.08123030730
2013-06-30,2013-07-31,lmt,0.01110412522,0.10750521570
2013-06-30,2013-07-31,low,0.02056633043,0.08997519540
2013-06-30,2013-07-31,ma,0.02385017043,0.06285456640
2013-06-30,2013-07-31,mdt,0.01204236522,0.07324671600
2013-06-30,2013-07-31,mmm,0.01157324522,0.07389127150
2013-06-30,2013-07-31,msft,0.01016588522,-0.07817036880
2013-06-30,2013-07-31,nee,0.00969676522,0.06296037240
2013-06-30,2013-07-31,nflx,0.02361561043,0.15817892900
2013-06-30,2013-07-31,nke,0.00946220522,-0.01193468350
2013-06-30,2013-07-31,nvda,0.02103545043,0.02849000800
2013-06-30,2013-07-31,orcl,0.01086956522,0.05340280420
2013-06-30,2013-07-31,pfe,0.01180780522,0.04355565820
2013-06-30,2013-07-31,qcom,0.00946220522,0.06266052870
2013-06-30,2013-07-31,sbux,0.00969676522,0.08823062050
2013-06-30,2013-07-31,schw,0.01086956522,0.04050897070
2013-06-30,2013-07-31,so,0.01180780522,0.01608923590
2013-06-30,2013-07-31,spg,0.02220825043,0.01355065770
2013-06-30,2013-07-31,tgt,0.01133868522,0.03470812130
2013-06-30,2013-07-31,tmus,0.01016588522,-0.02821439580
2013-06-30,2013-07-31,unp,0.02361561043,0.02793581860
2013-06-30,2013-07-31,ups,0.01040044522,0.00370029790
2013-06-30,2013-07-31,v,0.02431929043,-0.03140923720
2013-06-30,2013-07-31,vz,0.00899308522,-0.01708358020
